szMainType	nSubType	nSellLimitType	nSellLimitSubType	nSellLimitLevel	szName	nType	nIndex	nMinPrecent	nMaxPrecent	nShowLimitPrecent	nCantSellAgain	nSubTypeSold	szTimeOutFunc	szOpenTimeFrame	szCloseTimeFrame	nPrice	szTimeFrame1	nPrice1	szTimeFrame2	nPrice2	szTimeFrame3	nPrice3	szTimeFrame4	nPrice4	szTimeFrame5	nPrice5	szTimeFrame6	nPrice6	szTimeFrame7	nPrice7	szTimeFrame8	nPrice8	szTimeFrame9	nPrice9	szTimeFrame10	nPrice10	szLimit1	szLimit2	szLimit3	szLimit4	szLimit5	szLimit6	szLimit7	szLimit8	szLimit9	szLimit10	szLimit11	szLimit12	szLimit13	szLimit14	szLimit15	szPriceLimitTimeFrame1	szLimitPrice1	szPriceLimitTimeFrame2	szLimitPrice2	szPriceLimitTimeFrame3	szLimitPrice3	szPriceLimitTimeFrame4	szLimitPrice4	szPriceLimitTimeFrame5	szLimitPrice5	szPriceLimitTimeFrame6	szLimitPrice6	szPriceLimitTimeFrame7	szLimitPrice7	szPriceLimitTimeFrame8	szLimitPrice8	szPriceLimitTimeFrame9	szLimitPrice9	szPriceLimitTimeFrame10	szLimitPrice10	szPriceLimitTimeFrame11	szLimitPrice11	szPriceLimitTimeFrame12	szLimitPrice12	szPriceLimitTimeFrame13	szLimitPrice13	szPriceLimitTimeFrame14	szLimitPrice14	szPriceLimitTimeFrame15	szLimitPrice15
item	5784	600		1	Mảnh Nhẫn Hiếm Bậc 14	4	296	50	200	120				OpenLevel159		1567	OpenLevel49	1567	OpenLevel59	1567	OpenLevel69	1567	OpenLevel79	1567	OpenLevel89	1567	OpenLevel99	1567	OpenLevel109	1567	OpenLevel119	1567	OpenLevel129	1567	OpenLevel139	1567	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1			OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129						OpenLevel159	50|120	OpenLevel169	50|80	OpenLevel179	50|80
item	5794	601		1	Mảnh Ngọc Bội Hiếm Bậc 14	4	298	50	200	120				OpenLevel159		1567	OpenLevel49	1567	OpenLevel59	1567	OpenLevel69	1567	OpenLevel79	1567	OpenLevel89	1567	OpenLevel99	1567	OpenLevel109	1567	OpenLevel119	1567	OpenLevel129	1567	OpenLevel139	1567	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1			OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129						OpenLevel159	50|120	OpenLevel169	50|80	OpenLevel179	50|80
item	5804	602		1	Mảnh Hộ Thân Phù Hiếm Bậc 14	4	300	50	200	120				OpenLevel159		1567	OpenLevel49	1567	OpenLevel59	1567	OpenLevel69	1567	OpenLevel79	1567	OpenLevel89	1567	OpenLevel99	1567	OpenLevel109	1567	OpenLevel119	1567	OpenLevel129	1567	OpenLevel139	1567	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1			OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129						OpenLevel159	50|120	OpenLevel169	50|80	OpenLevel179	50|80
item	5814	603		1	Mảnh Nón Hiếm Bậc 14	4	302	50	200	120				OpenLevel159		784	OpenLevel49	784	OpenLevel59	784	OpenLevel69	784	OpenLevel79	784	OpenLevel89	784	OpenLevel99	784	OpenLevel109	784	OpenLevel119	784	OpenLevel129	784	OpenLevel139	784	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1			OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129						OpenLevel159	50|120	OpenLevel169	50|80	OpenLevel179	50|80
item	5834	604		1	Mảnh Hộ Uyển Hiếm Bậc 14	4	304	50	200	120				OpenLevel159		784	OpenLevel49	784	OpenLevel59	784	OpenLevel69	784	OpenLevel79	784	OpenLevel89	784	OpenLevel99	784	OpenLevel109	784	OpenLevel119	784	OpenLevel129	784	OpenLevel139	784	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1			OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129						OpenLevel159	50|120	OpenLevel169	50|80	OpenLevel179	50|80
item	5844	605		1	Mảnh Đai Hiếm Bậc 14	4	306	50	200	120				OpenLevel159		784	OpenLevel49	784	OpenLevel59	784	OpenLevel69	784	OpenLevel79	784	OpenLevel89	784	OpenLevel99	784	OpenLevel109	784	OpenLevel119	784	OpenLevel129	784	OpenLevel139	784	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1			OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129						OpenLevel159	50|120	OpenLevel169	50|80	OpenLevel179	50|80
item	5854	606		1	Mảnh Giày Hiếm Bậc 14	4	308	50	200	120				OpenLevel159		784	OpenLevel49	784	OpenLevel59	784	OpenLevel69	784	OpenLevel79	784	OpenLevel89	784	OpenLevel99	784	OpenLevel109	784	OpenLevel119	784	OpenLevel129	784	OpenLevel139	784	OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|0	OpenLevel159|1			OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129						OpenLevel159	50|120	OpenLevel169	50|80	OpenLevel179	50|80
item	5763	577		1	Mảnh Vũ Khí Hiếm Bậc 13	4	310	50	200	120				OpenLevel149	OpenLevel179	3560	OpenLevel49	3560	OpenLevel59	3560	OpenLevel69	3560	OpenLevel79	3560	OpenLevel89	3560	OpenLevel99	3560	OpenLevel109	3560	OpenLevel119	3560					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5823	578		1	Mảnh Áo Hiếm Bậc 13	4	312	50	200	120				OpenLevel149	OpenLevel179	2136	OpenLevel49	2136	OpenLevel59	2136	OpenLevel69	2136	OpenLevel79	2136	OpenLevel89	2136	OpenLevel99	2136	OpenLevel109	2136	OpenLevel119	2136					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5773	579		1	Mảnh Dây Chuyền Hiếm Bậc 13	4	314	50	200	120				OpenLevel149	OpenLevel179	1424	OpenLevel49	1424	OpenLevel59	1424	OpenLevel69	1424	OpenLevel79	1424	OpenLevel89	1424	OpenLevel99	1424	OpenLevel109	1424	OpenLevel119	1424					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5783	580		1	Mảnh Nhẫn Hiếm Bậc 13	4	316	50	200	120				OpenLevel149	OpenLevel179	1424	OpenLevel49	1424	OpenLevel59	1424	OpenLevel69	1424	OpenLevel79	1424	OpenLevel89	1424	OpenLevel99	1424	OpenLevel109	1424	OpenLevel119	1424					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5793	581		1	Mảnh Ngọc Bội Hiếm Bậc 13	4	318	50	200	120				OpenLevel149	OpenLevel179	1424	OpenLevel49	1424	OpenLevel59	1424	OpenLevel69	1424	OpenLevel79	1424	OpenLevel89	1424	OpenLevel99	1424	OpenLevel109	1424	OpenLevel119	1424					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5803	582		1	Mảnh Hộ Thân Phù Hiếm Bậc 13	4	320	50	200	120				OpenLevel149	OpenLevel179	1424	OpenLevel49	1424	OpenLevel59	1424	OpenLevel69	1424	OpenLevel79	1424	OpenLevel89	1424	OpenLevel99	1424	OpenLevel109	1424	OpenLevel119	1424					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5813	583		1	Mảnh Nón Hiếm Bậc 13	4	322	50	200	120				OpenLevel149	OpenLevel179	712	OpenLevel49	712	OpenLevel59	712	OpenLevel69	712	OpenLevel79	712	OpenLevel89	712	OpenLevel99	712	OpenLevel109	712	OpenLevel119	712					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5833	584		1	Mảnh Hộ Uyển Hiếm Bậc 13	4	324	50	200	120				OpenLevel149	OpenLevel179	712	OpenLevel49	712	OpenLevel59	712	OpenLevel69	712	OpenLevel79	712	OpenLevel89	712	OpenLevel99	712	OpenLevel109	712	OpenLevel119	712					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5843	585		1	Mảnh Đai Hiếm Bậc 13	4	326	50	200	120				OpenLevel149	OpenLevel179	712	OpenLevel49	712	OpenLevel59	712	OpenLevel69	712	OpenLevel79	712	OpenLevel89	712	OpenLevel99	712	OpenLevel109	712	OpenLevel119	712					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5853	586		1	Mảnh Giày Hiếm Bậc 13	4	328	50	200	120				OpenLevel149	OpenLevel179	712	OpenLevel49	712	OpenLevel59	712	OpenLevel69	712	OpenLevel79	712	OpenLevel89	712	OpenLevel99	712	OpenLevel109	712	OpenLevel119	712					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|0	OpenLevel149|1				OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129				OpenLevel149	50|120	OpenLevel159	50|80	OpenLevel169	50|80	OpenLevel179	50|60
item	5762	552		1	Mảnh Vũ Khí Hiếm Bậc 12	4	330	50	200	120				OpenLevel139	OpenLevel169	3420	OpenLevel49	3420	OpenLevel59	3420	OpenLevel69	3420	OpenLevel79	3420	OpenLevel89	3420	OpenLevel99	3420	OpenLevel109	3420	OpenLevel119	3420					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5822	553		1	Mảnh Áo Hiếm Bậc 12	4	332	50	200	120				OpenLevel139	OpenLevel169	2052	OpenLevel49	2052	OpenLevel59	2052	OpenLevel69	2052	OpenLevel79	2052	OpenLevel89	2052	OpenLevel99	2052	OpenLevel109	2052	OpenLevel119	2052					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5772	554		1	Mảnh Dây Chuyền Hiếm Bậc 12	4	334	50	200	120				OpenLevel139	OpenLevel169	1368	OpenLevel49	1368	OpenLevel59	1368	OpenLevel69	1368	OpenLevel79	1368	OpenLevel89	1368	OpenLevel99	1368	OpenLevel109	1368	OpenLevel119	1368					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5782	555		1	Mảnh Nhẫn Hiếm Bậc 12	4	336	50	200	120				OpenLevel139	OpenLevel169	1368	OpenLevel49	1368	OpenLevel59	1368	OpenLevel69	1368	OpenLevel79	1368	OpenLevel89	1368	OpenLevel99	1368	OpenLevel109	1368	OpenLevel119	1368					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5792	556		1	Mảnh Ngọc Bội Hiếm Bậc 12	4	338	50	200	120				OpenLevel139	OpenLevel169	1368	OpenLevel49	1368	OpenLevel59	1368	OpenLevel69	1368	OpenLevel79	1368	OpenLevel89	1368	OpenLevel99	1368	OpenLevel109	1368	OpenLevel119	1368					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5802	557		1	Mảnh Hộ Thân Phù Hiếm Bậc 12	4	340	50	200	120				OpenLevel139	OpenLevel169	1368	OpenLevel49	1368	OpenLevel59	1368	OpenLevel69	1368	OpenLevel79	1368	OpenLevel89	1368	OpenLevel99	1368	OpenLevel109	1368	OpenLevel119	1368					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5812	558		1	Mảnh Nón Hiếm Bậc 12	4	342	50	200	120				OpenLevel139	OpenLevel169	684	OpenLevel49	684	OpenLevel59	684	OpenLevel69	684	OpenLevel79	684	OpenLevel89	684	OpenLevel99	684	OpenLevel109	684	OpenLevel119	684					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5832	559		1	Mảnh Hộ Uyển Hiếm Bậc 12	4	344	50	200	120				OpenLevel139	OpenLevel169	684	OpenLevel49	684	OpenLevel59	684	OpenLevel69	684	OpenLevel79	684	OpenLevel89	684	OpenLevel99	684	OpenLevel109	684	OpenLevel119	684					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5842	560		1	Mảnh Đai Hiếm Bậc 12	4	346	50	200	120				OpenLevel139	OpenLevel169	684	OpenLevel49	684	OpenLevel59	684	OpenLevel69	684	OpenLevel79	684	OpenLevel89	684	OpenLevel99	684	OpenLevel109	684	OpenLevel119	684					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5852	561		1	Mảnh Giày Hiếm Bậc 12	4	348	50	200	120				OpenLevel139	OpenLevel169	684	OpenLevel49	684	OpenLevel59	684	OpenLevel69	684	OpenLevel79	684	OpenLevel89	684	OpenLevel99	684	OpenLevel109	684	OpenLevel119	684					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|0	OpenLevel139|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129		OpenLevel139	50|120	OpenLevel149	50|80	OpenLevel159	50|80	OpenLevel169	50|60		
item	5761	480		1	Mảnh Vũ Khí Hiếm Bậc 11	4	350	50	200	120				OpenLevel129	OpenLevel159	2850	OpenLevel49	2850	OpenLevel59	2850	OpenLevel69	2850	OpenLevel79	2850	OpenLevel89	2850	OpenLevel99	2850	OpenLevel109	2850	OpenLevel119	2850					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1						OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|120	OpenLevel139	50|80	OpenLevel149	50|80	OpenLevel159	50|60				
item	5821	481		1	Mảnh Áo Hiếm Bậc 11	4	352	50	200	120				OpenLevel129	OpenLevel159	1710	OpenLevel49	1710	OpenLevel59	1710	OpenLevel69	1710	OpenLevel79	1710	OpenLevel89	1710	OpenLevel99	1710	OpenLevel109	1710	OpenLevel119	1710					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1						OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|120	OpenLevel139	50|80	OpenLevel149	50|80	OpenLevel159	50|60				
item	5771	482		1	Mảnh Dây Chuyền Hiếm Bậc 11	4	354	50	200	120				OpenLevel129	OpenLevel159	1140	OpenLevel49	1140	OpenLevel59	1140	OpenLevel69	1140	OpenLevel79	1140	OpenLevel89	1140	OpenLevel99	1140	OpenLevel109	1140	OpenLevel119	1140					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1						OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|120	OpenLevel139	50|80	OpenLevel149	50|80	OpenLevel159	50|60				
item	5781	483		1	Mảnh Nhẫn Hiếm Bậc 11	4	356	50	200	120				OpenLevel129	OpenLevel159	1140	OpenLevel49	1140	OpenLevel59	1140	OpenLevel69	1140	OpenLevel79	1140	OpenLevel89	1140	OpenLevel99	1140	OpenLevel109	1140	OpenLevel119	1140					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1						OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|120	OpenLevel139	50|80	OpenLevel149	50|80	OpenLevel159	50|60				
item	5791	484		1	Mảnh Ngọc Bội Hiếm Bậc 11	4	358	50	200	120				OpenLevel129	OpenLevel159	1140	OpenLevel49	1140	OpenLevel59	1140	OpenLevel69	1140	OpenLevel79	1140	OpenLevel89	1140	OpenLevel99	1140	OpenLevel109	1140	OpenLevel119	1140					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1						OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|120	OpenLevel139	50|80	OpenLevel149	50|80	OpenLevel159	50|60				
item	5801	485		1	Mảnh Hộ Thân Phù Hiếm Bậc 11	4	360	50	200	120				OpenLevel129	OpenLevel159	1140	OpenLevel49	1140	OpenLevel59	1140	OpenLevel69	1140	OpenLevel79	1140	OpenLevel89	1140	OpenLevel99	1140	OpenLevel109	1140	OpenLevel119	1140					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1						OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|120	OpenLevel139	50|80	OpenLevel149	50|80	OpenLevel159	50|60				
item	5811	486		1	Mảnh Nón Hiếm Bậc 11	4	362	50	200	120				OpenLevel129	OpenLevel159	570	OpenLevel49	570	OpenLevel59	570	OpenLevel69	570	OpenLevel79	570	OpenLevel89	570	OpenLevel99	570	OpenLevel109	570	OpenLevel119	570					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0	OpenLevel129|1						OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119		OpenLevel129	50|120	OpenLevel139	50|80	OpenLevel149	50|80	OpenLevel159	50|60				
