TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
7564	Ngoại Trang T12A (Hạ Liên thường)-Màu 5	T12A_HelmWaiyi_Q5	40081	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7565	Ngoại Trang T12A (Hạ Liên thường)-Màu 6	T12A_HelmWaiyi_Q6	40082	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11026	Ngoại Trang T12A (Hạ Liên thường)-Màu 7	T12A_HelmWaiyi_Q7	40126	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8213	Ngoại Trang Hạ Liên-Thường T12A (Giới Hạn)	T12A_HelmWaiyi_Q1_time	40077	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8388	Ngoại Trang T13 (Dễ Thương)-Màu 1	T13_HelmWaiyi_Q1	40089	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8389	Ngoại Trang T13 (Dễ Thương)-Màu 2	T13_HelmWaiyi_Q2	40090	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8390	Ngoại Trang T13 (Dễ Thương)-Màu 3	T13_HelmWaiyi_Q3	40091	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8391	Ngoại Trang T13 (Dễ Thương)-Màu 4	T13_HelmWaiyi_Q4	40092	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9810	Thời Trang Mùa Thu T14-Màu 1	T14_HelmWaiyi_Q1	40098	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9811	Thời Trang Mùa Thu T14-Màu 2	T14_HelmWaiyi_Q2	40099	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9812	Thời Trang Mùa Thu T14-Màu 3	T14_HelmWaiyi_Q3	40100	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9813	Thời Trang Mùa Thu T14-Màu 4	T14_HelmWaiyi_Q4	40101	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9814	Thời Trang Mùa Thu T14-Màu 5	T14_HelmWaiyi_Q5	40102	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9815	Thời Trang Mùa Thu T14-Màu 6	T14_HelmWaiyi_Q6	40103	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11027	Thời Trang Mùa Thu T14-Màu 7	T14_HelmWaiyi_Q7	40127	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9986	Thời Trang Mùa Thu T14-Giới Hạn	T14_HelmWaiyi_Q1_time	40098	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9816	Thời Trang T15-Màu 1	T15_HelmWaiyi_Q1	40104	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9817	Thời Trang T15-Màu 2	T15_HelmWaiyi_Q2	40105	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9818	Thời Trang T15-Màu 3	T15_HelmWaiyi_Q3	40106	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9819	Thời Trang T15-Màu 4	T15_HelmWaiyi_Q4	40107	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9820	Thời Trang T15-Màu 5	T15_HelmWaiyi_Q5	40108	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9821	Thời Trang T15-Màu 6	T15_HelmWaiyi_Q6	40109	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9987	Thời Trang T15-Giới Hạn	T15_HelmWaiyi_Q1_time	40104	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10509	Thời Trang T16 (Yến Xuân 2019)-Màu 1	T16_HelmWaiyi_Q1	40110	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10510	Thời Trang T16 (Yến Xuân 2019)-Màu 2	T16_HelmWaiyi_Q2	40111	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10511	Thời Trang T16 (Yến Xuân 2019)-Màu 3	T16_HelmWaiyi_Q3	40112	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10512	Thời Trang T16 (Yến Xuân 2019)-Màu 4	T16_HelmWaiyi_Q4	40113	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10513	Thời Trang T16 (Yến Xuân 2019)-Màu 5	T16_HelmWaiyi_Q5	40114	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10514	Thời Trang T16 (Yến Xuân 2019)-Màu 6	T16_HelmWaiyi_Q6	40115	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11028	Thời Trang T16 (Yến Xuân 2019)-Màu 7	T16_HelmWaiyi_Q7	40128	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10515	Thời Trang T16 (Yến Xuân 2019)-Giới Hạn	T16_HelmWaiyi_Q1_time	40110	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11184	Thời Trang T17 (Phong Hạ 2019)-Màu 1	T17_HelmWaiyi_Q1	40129	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11185	Thời Trang T17 (Phong Hạ 2019)-Màu 2	T17_HelmWaiyi_Q2	40130	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11186	Thời Trang T17 (Phong Hạ 2019)-Màu 3	T17_HelmWaiyi_Q3	40131	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11187	Thời Trang T17 (Phong Hạ 2019)-Màu 4	T17_HelmWaiyi_Q4	40132	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11188	Thời Trang T17 (Phong Hạ 2019)-Màu 5	T17_HelmWaiyi_Q5	40133	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11189	Thời Trang T17 (Phong Hạ 2019)-Màu 6	T17_HelmWaiyi_Q6	40134	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11364	Thời Trang T17 (Phong Hạ 2019)-Giới Hạn	T17_HelmWaiyi_Q1_time	40129	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7131	Đầu T1 (Nhung Tuyết Hoa Quán)-Màu 1	T10_HelmWaiyi_Q1	40050	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7132	Đầu T1 (Nhung Tuyết Hoa Quán)-Màu 2	T10_HelmWaiyi_Q2	40051	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7133	Đầu T1 (Nhung Tuyết Hoa Quán)-Màu 3	T10_HelmWaiyi_Q3	40052	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7134	Đầu T1 (Nhung Tuyết Hoa Quán)-Màu 4	T10_HelmWaiyi_Q4	40053	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7292	Đầu T1 (Nhung Tuyết Hoa Quán)-Màu 5	T10_HelmWaiyi_Q5	40058	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8209	Đầu T1 (Nhung Tuyết Hoa Quán)-Giới Hạn	T10_HelmWaiyi_Q1_time	40050	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7135	Đầu T2 (Vân Mộng Khởi)-Màu 2	T10s_HelmWaiyi_Q1	40054	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7136	Đầu T2 (Vân Mộng Khởi)-Màu 3	T10s_HelmWaiyi_Q2	40055	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7137	Đầu T2 (Vân Mộng Khởi)-Màu 4	T10s_HelmWaiyi_Q3	40056	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7138	Đầu T2 (Vân Mộng Khởi)-Màu 5	T10s_HelmWaiyi_Q4	40057	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7437	Đầu T2 (Vân Mộng Khởi)-Màu 1	T10s_HelmWaiyi_Q1_time	40054	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7304	Đầu T3 (Cẩu Đầu)-Màu 1	T11s_HelmWaiyi_Q1	40065	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7305	Đầu T3 (Cẩu Đầu)-Màu 2	T11s_HelmWaiyi_Q2	40066	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7306	Đầu T3 (Cẩu Đầu)-Màu 3	T11s_HelmWaiyi_Q3	40067	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7307	Đầu T3 (Cẩu Đầu)-Màu 4	T11s_HelmWaiyi_Q4	40068	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7308	Đầu T3 (Cẩu Đầu)-Màu 5	T11s_HelmWaiyi_Q5	40069	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7309	Đầu T3 (Cẩu Đầu)-Màu 6	T11s_HelmWaiyi_Q6	40070	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8211	Đầu T3 (Cẩu Đầu)-Giới Hạn	T11s_HelmWaiyi_Q1_time	40065	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7955	Đầu T4 (Thỏ)-Màu 1	T4_OnlyHelmWaiyi_Q1	40085	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7956	Đầu T4 (Thỏ)-Màu 2	T4_OnlyHelmWaiyi_Q2	40086	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7957	Đầu T4 (Thỏ)-Màu 3	T4_OnlyHelmWaiyi_Q3	40087	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
7958	Đầu T4 (Thỏ)-Màu 4	T4_OnlyHelmWaiyi_Q4	40088	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
8214	Đầu T4 (Thỏ)-Giới Hạn	T4_OnlyHelmWaiyi_Q1_time	40085	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9774	Đầu T5 (Halloween)-Màu 1	T5_OnlyHelmWaiyi_Q1	40094	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9775	Đầu T5 (Halloween)-Màu 2	T5_OnlyHelmWaiyi_Q2	40095	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9776	Đầu T5 (Halloween)-Màu 3	T5_OnlyHelmWaiyi_Q3	40096	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9777	Đầu T5 (Halloween)-Màu 4	T5_OnlyHelmWaiyi_Q4	40097	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
9778	Đầu T5 (Halloween)-Giới Hạn	T5_OnlyHelmWaiyi_Q1_time	40094	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10516	Đầu Sức T16 (Mặt Nạ 1-4)-Màu 1	T6_OnlyHelmWaiyi_Q1	40116	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10517	Đầu Sức T16 (Mặt Nạ 1-4)-Màu 2	T6_OnlyHelmWaiyi_Q2	40117	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10518	Đầu Sức T16 (Mặt Nạ 1-4)-Màu 3	T6_OnlyHelmWaiyi_Q3	40118	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10519	Đầu Sức T16 (Mặt Nạ 1-4)-Màu 4	T6_OnlyHelmWaiyi_Q4	40119	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10520	Đầu Sức T16 (Mặt Nạ 1-4)-Giới Hạn	T6_OnlyHelmWaiyi_Q1_time	40116	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10521	Đầu Sức T17 (Hoa Tươi)-Màu 1	T7_OnlyHelmWaiyi_Q1	40120	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10522	Đầu Sức T17 (Hoa Tươi)-Màu 2	T7_OnlyHelmWaiyi_Q2	40121	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10523	Đầu Sức T17 (Hoa Tươi)-Màu 3	T7_OnlyHelmWaiyi_Q3	40122	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10524	Đầu Sức T17 (Hoa Tươi)-Màu 4	T7_OnlyHelmWaiyi_Q4	40123	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10527	Đầu Sức T17 (Hoa Tươi)-Màu 5	T7_OnlyHelmWaiyi_Q5	40124	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
10525	Đầu Sức T17 (Hoa Tươi)-Giới Hạn	T7_OnlyHelmWaiyi_Q1_time	40120	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nĐeo vào có thể thay đổi Đầu Sức hiện tại, không ảnh hưởng thuộc tính kèm theo của trang bị cũ\n[FFFE0D]Không thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11241	Đầu Sức T18 (Khổng Tước Linh)-Màu 1	T8_OnlyHelmWaiyi_Q1	40135	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11242	Đầu Sức T18 (Khổng Tước Linh)-Màu 2	T8_OnlyHelmWaiyi_Q2	40136	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
11243	Đầu Sức T18 (Khổng Tước Linh)-Màu 3	T8_OnlyHelmWaiyi_Q3	40137	21		1	1	1				[FFFE0D]Dùng cho tất cả môn phái[-]\n\nMặc vào có thể đổi trang sức hiện tại, không ảnh hưởng thuộc tính\n[FFFE0D]Có thể nhuộm[-]	15000	81	15000	1	waiyi																																																				
