TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
3942	Ngoại Trang Cấp T10-Màu 4	T10_Normal_Waiyi_Q4	6154	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6843	Ngoại Trang Cấp T10-Màu 5	T10_Normal_Waiyi_Q5	50010	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10674	Ngoại Trang Cấp T10-Màu 6	T10_Normal_Waiyi_Q6	90005	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10675	Ngoại Trang Cấp T10-Màu 7	T10_Normal_Waiyi_Q7	91001	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5269	Ngoại Trang Cấp T11-Màu 1	T11_Normal_Waiyi_Q1	6401	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5270	Ngoại Trang Cấp T11-Màu 2	T11_Normal_Waiyi_Q2	6402	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5271	Ngoại Trang Cấp T11-Màu 3	T11_Normal_Waiyi_Q3	6403	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5272	Ngoại Trang Cấp T11-Màu 4	T11_Normal_Waiyi_Q4	6404	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6844	Ngoại Trang Cấp T11-Màu 5	T11_Normal_Waiyi_Q5	50011	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10676	Ngoại Trang Cấp T11-Màu 6	T11_Normal_Waiyi_Q6	90006	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10677	Ngoại Trang Cấp T11-Màu 7	T11_Normal_Waiyi_Q7	91002	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5273	Ngoại Trang Cấp T12-Màu 1	T12_Normal_Waiyi_Q1	6405	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5274	Ngoại Trang Cấp T12-Màu 2	T12_Normal_Waiyi_Q2	6406	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5275	Ngoại Trang Cấp T12-Màu 3	T12_Normal_Waiyi_Q3	6407	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5276	Ngoại Trang Cấp T12-Màu 4	T12_Normal_Waiyi_Q4	6408	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6845	Ngoại Trang Cấp T12-Màu 5	T12_Normal_Waiyi_Q5	50012	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10678	Ngoại Trang Cấp T12-Màu 6	T12_Normal_Waiyi_Q6	90007	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10679	Ngoại Trang Cấp T12-Màu 7	T12_Normal_Waiyi_Q7	91003	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5277	Ngoại Trang Cấp T13-Màu 1	T13_Normal_Waiyi_Q1	6409	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5278	Ngoại Trang Cấp T13-Màu 2	T13_Normal_Waiyi_Q2	6410	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5279	Ngoại Trang Cấp T13-Màu 3	T13_Normal_Waiyi_Q3	6411	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5280	Ngoại Trang Cấp T13-Màu 4	T13_Normal_Waiyi_Q4	6412	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6846	Ngoại Trang Cấp T13-Màu 5	T13_Normal_Waiyi_Q5	50013	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10680	Ngoại Trang Cấp T13-Màu 6	T13_Normal_Waiyi_Q6	90008	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10681	Ngoại Trang Cấp T13-Màu 7	T13_Normal_Waiyi_Q7	91004	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5281	Ngoại Trang Cấp T14-Màu 1	T14_Normal_Waiyi_Q1	6413	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5282	Ngoại Trang Cấp T14-Màu 2	T14_Normal_Waiyi_Q2	6414	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5283	Ngoại Trang Cấp T14-Màu 3	T14_Normal_Waiyi_Q3	6415	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5284	Ngoại Trang Cấp T14-Màu 4	T14_Normal_Waiyi_Q4	6416	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6847	Ngoại Trang Cấp T14-Màu 5	T14_Normal_Waiyi_Q5	6416	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10682	Ngoại Trang Cấp T14-Màu6	T14_Normal_Waiyi_Q6	90009	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10683	Ngoại Trang Cấp T14-Màu7	T14_Normal_Waiyi_Q7	91005	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5285	Ngoại Trang Cấp T15-Màu 1	T15_Normal_Waiyi_Q1	6417	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5286	Ngoại Trang Cấp T15-Màu 2	T15_Normal_Waiyi_Q2	6418	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5287	Ngoại Trang Cấp T15-Màu 3	T15_Normal_Waiyi_Q3	6419	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5288	Ngoại Trang Cấp T15-Màu 4	T15_Normal_Waiyi_Q4	6420	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6848	Ngoại Trang Cấp T15-Màu 5	T15_Normal_Waiyi_Q5	6420	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10684	Ngoại Trang Cấp T15-Màu6	T15_Normal_Waiyi_Q6	90010	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10685	Ngoại Trang Cấp T15-Màu7	T15_Normal_Waiyi_Q7	91006	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5289	Ngoại Trang Cấp T16-Màu 1	T16_Normal_Waiyi_Q1	6421	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5290	Ngoại Trang Cấp T16-Màu 2	T16_Normal_Waiyi_Q2	6422	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5291	Ngoại Trang Cấp T16-Màu 3	T16_Normal_Waiyi_Q3	6423	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5292	Ngoại Trang Cấp T16-Màu 4	T16_Normal_Waiyi_Q4	6424	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6849	Ngoại Trang Cấp T16-Màu 5	T16_Normal_Waiyi_Q5	6424	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10686	Ngoại Trang Cấp T16-Màu 6	T16_Normal_Waiyi_Q6	90011	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10687	Ngoại Trang Cấp T16-Màu 7	T16_Normal_Waiyi_Q7	91007	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5293	Ngoại Trang Cấp T17-Màu 1	T17_Normal_Waiyi_Q1	6425	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5294	Ngoại Trang Cấp T17-Màu 2	T17_Normal_Waiyi_Q2	6426	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5295	Ngoại Trang Cấp T17-Màu 3	T17_Normal_Waiyi_Q3	6427	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5296	Ngoại Trang Cấp T17-Màu 4	T17_Normal_Waiyi_Q4	6428	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6850	Ngoại Trang Cấp T17-Màu 5	T17_Normal_Waiyi_Q5	50017	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10688	Ngoại Trang Cấp T17-Màu 6	T17_Normal_Waiyi_Q6	90012	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10689	Ngoại Trang Cấp T17-Màu 7	T17_Normal_Waiyi_Q7	91008	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5297	Ngoại Trang Cấp T18-Màu 1	T18_Normal_Waiyi_Q1	6429	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5298	Ngoại Trang Cấp T18-Màu 2	T18_Normal_Waiyi_Q2	6430	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5299	Ngoại Trang Cấp T18-Màu 3	T18_Normal_Waiyi_Q3	6431	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5300	Ngoại Trang Cấp T18-Màu 4	T18_Normal_Waiyi_Q4	6432	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6851	Ngoại Trang Cấp T18-Màu 5	T18_Normal_Waiyi_Q5	6432	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10690	Ngoại Trang Cấp T18-Màu 6	T18_Normal_Waiyi_Q6	90013	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10691	Ngoại Trang Cấp T18-Màu 7	T18_Normal_Waiyi_Q7	91009	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5301	Ngoại Trang Cấp T19-Màu 1	T19_Normal_Waiyi_Q1	6433	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5302	Ngoại Trang Cấp T19-Màu 2	T19_Normal_Waiyi_Q2	6434	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5303	Ngoại Trang Cấp T19-Màu 3	T19_Normal_Waiyi_Q3	6435	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5304	Ngoại Trang Cấp T19-Màu 4	T19_Normal_Waiyi_Q4	6436	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6852	Ngoại Trang Cấp T19-Màu 5	T19_Normal_Waiyi_Q5	6436	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10692	Ngoại Trang Cấp T19-Màu 6	T19_Normal_Waiyi_Q6	90014	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10693	Ngoại Trang Cấp T19-Màu 7	T19_Normal_Waiyi_Q7	91010	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
5305	Ngoại Trang Cấp T20-Màu 1	T20_Normal_Waiyi_Q1	6437	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5306	Ngoại Trang Cấp T20-Màu 2	T20_Normal_Waiyi_Q2	6438	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5307	Ngoại Trang Cấp T20-Màu 3	T20_Normal_Waiyi_Q3	6439	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
5308	Ngoại Trang Cấp T20-Màu 4	T20_Normal_Waiyi_Q4	6440	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6853	Ngoại Trang Cấp T20-Màu 5	T20_Normal_Waiyi_Q5	6440	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
10694	Ngoại Trang Cấp T20-Màu 6	T20_Normal_Waiyi_Q6	90015	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
10695	Ngoại Trang Cấp T20-Màu 7	T20_Normal_Waiyi_Q7	91011	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-]	15000	3	15000	1	waiyi																																																				
2580	Mao Lô Y-Màu 1	T1_Newrole_Waiyi_Q1	20001	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
2662	Mao Lô Y-Màu 2	T1_Newrole_Waiyi_Q2	20002	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
2663	Mao Lô Y-Màu 3	T1_Newrole_Waiyi_Q3	20003	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
2664	Mao Lô Y-Màu 4	T1_Newrole_Waiyi_Q4	20004	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6854	Mao Lô Y-Màu 5	T1_Newrole_Waiyi_Q5	20013	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
3568	Thịnh Điển Hoa Phục	T4_Shizhuang_180day	332	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Không thể nhuộm màu[-] 	15000	51	15000	1	waiyi																																																				
3896	Trang Phục Thiếu Hiệp Giang Hồ (7 ngày)	T1_Newrole_Waiyi_7day	20002	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Không thể nhuộm màu[-] 	15000	3	15000	1	waiyi																																																				
6452	Đồng Phục T1-Màu 1	T1_FactionWaiyi_Q1	20001	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
9539	Đồng Phục T1-Màu 1-1 Ngày	T1_FactionWaiyi_Q1_D1	20001	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Không thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6453	Đồng Phục T1-Màu 2	T1_FactionWaiyi_Q2	20002	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6454	Đồng Phục T1-Màu 3	T1_FactionWaiyi_Q3	20003	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6455	Đồng Phục T1-Màu 4	T1_FactionWaiyi_Q4	20004	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6855	Đồng Phục T1-Màu 5	T1_FactionWaiyi_Q5	20013	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6456	Đồng Phục T2-Màu 1	T2_FactionWaiyi_Q1	20005	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
9540	Đồng Phục T2-Màu 1-1 Ngày	T2_FactionWaiyi_Q1_D1	20005	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Không thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6457	Đồng Phục T2-Màu 2	T2_FactionWaiyi_Q2	20006	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6458	Đồng Phục T2-Màu 3	T2_FactionWaiyi_Q3	20007	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6459	Đồng Phục T2-Màu 4	T2_FactionWaiyi_Q4	20008	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6856	Đồng Phục T2-Màu 5	T2_FactionWaiyi_Q5	20014	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6460	Đồng Phục T3-Màu 1	T3_FactionWaiyi_Q1	20009	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
9541	Đồng Phục T3-Màu 1-1 Ngày	T3_FactionWaiyi_Q1_D1	20009	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Không thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6461	Đồng Phục T3-Màu 2	T3_FactionWaiyi_Q2	20010	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6462	Đồng Phục T3-Màu 3	T3_FactionWaiyi_Q3	20011	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6463	Đồng Phục T3-Màu 4	T3_FactionWaiyi_Q4	20012	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
6857	Đồng Phục T3-Màu 5	T3_FactionWaiyi_Q5	20015	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
7502	Đồng Phục T4-Màu 1	T4_FactionWaiyi_Q1	20016	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
7503	Đồng Phục T4-Màu 2	T4_FactionWaiyi_Q2	20017	13		1	1	1				Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	15000	4	15000	1	waiyi																																																				
