TemplateId	Faction	ChooseItem	Num	TimeFrame	Level	CheckLimit	ThisNeedCount	Desc	NotVersion_vn	NotVersion_hk	NotVersion_xm	NotVersion_en	NotVersion_kor	NotVersion_th
10266		3745	1					80000 Nguyên Bảo						
10267		5372	1					Nhẫn Hoàng Kim Bậc 13						
10267		5382	1					Hộ Thân Phù Hoàng Kim Bậc 13						
10267		3745	1					80000 Nguyên Bảo						
10268		5373	1					Nhẫn Hoàng Kim Bậc 14						
10268		5383	1					Hộ Thân Phù Hoàng Kim Bậc 14						
10268		3745	1					80000 Nguyên Bảo						
3760		2779	1					Nón Hoàng Kim Bậc 6						
3760		2788	1					Đai Hoàng Kim Bậc 6						
3760		3739	1					15000 Nguyên Bảo						
3761		2780	1					Nón Hoàng Kim Bậc 7						
3761		2789	1					Đai Hoàng Kim Bậc 7						
3761		3740	1					20000 Nguyên Bảo						
3762		2781	1					Nón Hoàng Kim Bậc 8						
3762		2790	1					Đai Hoàng Kim Bậc 8						
3762		3741	1					30000 Nguyên Bảo						
3763		3629	1					Nón Hoàng Kim Bậc 9						
3763		3635	1					Đai Hoàng Kim Bậc 9						
3763		3742	1					40000 Nguyên Bảo						
7450		3630	1					Nón Hoàng Kim Bậc 10						
7450		3636	1					Đai Hoàng Kim Bậc 10						
7450		3742	1					40000 Nguyên Bảo						
7451		5385	1					Nón Hoàng Kim Bậc 11						
7451		5400	1					Đai Hoàng Kim Bậc 11						
7451		3742	1					40000 Nguyên Bảo						
7452		5386	1					Nón Hoàng Kim Bậc 12						
7452		5401	1					Đai Hoàng Kim Bậc 12						
7452		3742	1					40000 Nguyên Bảo						
10269		5396	1					Bao Tay Hoàng Kim Bậc 12						
10269		3742	1					40000 Nguyên Bảo						
10270		5397	1					Bao Tay Hoàng Kim Bậc 13						
10270		5407	1					Giày Hoàng Kim Bậc 13						
10270		3742	1					40000 Nguyên Bảo						
10271		5398	1					Bao Tay Hoàng Kim Bậc 14						
10271		5408	1					Giày Hoàng Kim Bậc 14						
10271		3742	1					40000 Nguyên Bảo						
4617		4607	1					Bản đồ manh mối hoạt động 520						
4617		4608	1					Bản đồ manh mối hoạt động 520						
4617		4609	1					Bản đồ manh mối hoạt động 520						
4617		4610	1					Bản đồ manh mối hoạt động 520						
4617		4611	1					Bản đồ manh mối hoạt động 520						
4617		4612	1					Bản đồ manh mối hoạt động 520						
4617		4613	1					Bản đồ manh mối hoạt động 520						
4731		4302	24					Tơ Lụa						
4731		4307	24					Thỏi Đồng						
4731		4322	24					Đá Hoa Cương						
4731		4312	24					Lưu Ly						
4731		4317	24					Da Dê						
4731		4297	24					Gỗ Bạch Dương						
4732		4303	12					Tố Nhuyễn Đoạn						
4732		4308	12					Bách Luyện Cang						
4732		4323	12					Đá Cẩm Thạch						
4732		4313	12					Trân Châu						
4732		4318	12					Da Chồn						
4732		4298	12					Gỗ Hạch Đào						
4733		4304	6					Gấm						
4733		4309	6					Thỏi Bạc						
4733		4324	6					Đá Vũ Hoa						
4733		4314	6					Tụ Nham Ngọc						
4733		4319	6					Da Hổ						
4733		4299	6					Gỗ Hương Chương						
4734		4305	3					Chức Kim Cẩm						
4734		4310	3					Thỏi Vàng						
4734		4325	3					Đá Thiên Hà						
4734		4315	3					Phỉ Thúy						
4734		4320	3					Da Gấu						
4734		4300	3					Gỗ Tử Đàn						
4799		1173	1					Nón Hiếm T2						
4799		1193	1					Hộ Uyển Hiếm T2						
4799		1203	1					Đai Hiếm T2						
4799		1213	1					Giày Hiếm T2						
4798		1133	1					Dây Chuyền Hiếm T2						
4798		1143	1					Nhẫn Hiếm T2						
4798		1153	1					Ngọc Bội Hiếm T2						
4798		1163	1					Hộ Thân Phù Hiếm T2						
4797		1134	1					Dây Chuyền Hiếm T3						
4797		1144	1					Nhẫn Hiếm T3						
4797		1154	1					Ngọc Bội Hiếm T3						
4797		1164	1					Hộ Thân Phù Hiếm T3						
4825		4303	64					Tố Nhuyễn Đoạn (Nguyên Liệu Gia Cụ Lv3)						
4825		4308	64					Bách Luyện Cang						
4825		4323	64					Đá Cẩm Thạch						
4825		4313	64					Trân Châu						
4825		4318	64					Da Chồn						
4825		4298	64					Gỗ Hạch Đào						
4826		4304	32					Gấm (Nguyên Liệu Gia Cụ Lv4)						
4826		4309	32					Thỏi Bạc						
4826		4324	32					Đá Vũ Hoa						
4826		4314	32					Tụ Nham Ngọc						
4826		4319	32					Da Hổ						
4826		4299	32					Gỗ Hương Chương						
4827		4305	16					Chức Kim Cẩm (Nguyên Liệu Gia Cụ Lv5)						
4827		4310	16					Thỏi Vàng						
4827		4325	16					Đá Thiên Hà						
4827		4315	16					Phỉ Thúy						
4827		4320	16					Da Gấu						
4827		4300	16					Gỗ Tử Đàn						
5414		5416	1					3000 Cống Hiến						
5414		5419	1					3000 Nguyên Khí						
5415		5417	1					10000 Cống Hiến						
5415		5418	1					10000 Nguyên Khí						
6120		6122	1					2500 Cống hiến						
6120		6124	1					2500 Nguyên Khí						
6121		6123	1					8000 Cống Hiến						
6121		6125	1					8000 Nguyên Khí						
6813		6814	1					50000 Cống Hiến						
6813		6815	1					50000 Nguyên Khí						
6091		1378	1					Đồng Hành-Độc Cô Kiếm						
6091		2253	1					Đồng Hành-Nam Cung Phi						
6091		2254	1					Đồng Hành-Dương Ảnh Phong						
6148		3554	1					Đồng Hành-Tần Thủy Hoàng						
6148		3553	1					Đồng Hành-Hạng Vũ						
6148		4056	1					Đồng Hành-Hoàn Nhan Hồng Liệt						
6148		3555	1					Đồng Hành-Võ Tắc Thiên						
6388		6389	1					Vong Ưu Đảo Phân Quyển						
6388		6390	1					Tương Dương Phân Quyển						
6388		6391	1					Tỏa Vân Uyên Phân Quyển						
6388		6392	1					Võ Di Sơn Phân Quyển						
6388		6393	1					Nhạn Đãng Sơn Phân Quyển						
6388		6394	1					Điểm Thương Sơn Phân Quyển						
6388		6395	1					Miêu Lĩnh Phân Quyển						
6388		6396	1					Động Đình Hồ Phân Quyển						
6388		6397	1					Phế Tích Dạ Lang Phân Quyển						
6388		6398	1					Hưởng Thủy Động Phân Quyển						
6388		6399	1					Kiến Tính Phong Phân Quyển						
6388		6400	1					Kiếm Môn Quan Phân Quyển						
6388		6401	1					Phong Lăng Độ Phân Quyển						
6388		6402	1					Tiến Cúc Động Phân Quyển						
6388		6403	1					Phục Ngưu Sơn Phân Quyển						
6388		6404	1					Chiến Trường Cổ Phân Quyển						
6388		6405	1					Thái Hành Cổ Kính Phân Quyển						
6388		6406	1					Kỳ Liên Sơn Phân Quyển						
6388		6407	1					Di Tích Sa Mạc Phân Quyển						
6388		6408	1					Đôn Hoàng Cổ Thành Phân Quyển						
6388		6409	1					Côn Hư Mạch Tàng Phân Quyển						
6388		6410	1					Dược Vương Cốc Phân Quyển						
6388		6411	1					Mạc Bắc Thảo Nguyên Phân Quyển						
6388		6412	1					Trường Bạch Sơn Phân Quyển						
6388		6413	1					Tàn Hoàn Thiết Thành Phân Quyển						
6414		6415	1					Mảnh Vong Ưu Đảo Phân Quyển						
6414		6416	1					Mảnh Tương Dương Phân Quyển						
6414		6417	1					Mảnh Tỏa Vân Uyên Phân Quyển						
6414		6418	1					Mảnh Võ Di Sơn Phân Quyển						
6414		6419	1					Mảnh Nhạn Đãng Sơn Phân Quyển						
6414		6420	1					Mảnh Điểm Thương Sơn Phân Quyển						
6414		6421	1					Mảnh Miêu Lĩnh Phân Quyển						
6414		6422	1					Mảnh Động Đình Hồ Phân Quyển						
6414		6423	1					Mảnh Phế Tích Dạ Lang Phân Quyển						
6414		6424	1					Mảnh Hưởng Thủy Động Phân Quyển						
6414		6425	1					Mảnh Kiến Tính Phong Phân Quyển						
6414		6426	1					Mảnh Kiếm Môn Quan Phân Quyển						
6414		6427	1					Mảnh Phong Lăng Độ Phân Quyển						
6414		6428	1					Mảnh Tiến Cúc Động Phân Quyển						
6414		6429	1					Mảnh Phục Ngưu Sơn Phân Quyển						
6414		6430	1					Mảnh Chiến Trường Cổ Phân Quyển						
6414		6431	1					Mảnh Thái Hành Cổ Kính Phân Quyển						
6414		6432	1					Mảnh Kỳ Liên Sơn Phân Quyển						
6414		6433	1					Mảnh Di Tích Sa Mạc Phân Quyển						
6414		6434	1					Mảnh Đôn Hoàng Cổ Thành Phân Quyển						
6414		6435	1					Mảnh Côn Hư Mạch Tàng Phân Quyển						
6414		6436	1					Mảnh Dược Vương Cốc Phân Quyển						
6414		6437	1					Mảnh Mạc Bắc Thảo Nguyên Phân Quyển						
6414		6438	1					Mảnh Trường Bạch Sơn Phân Quyển						
6414		6439	1					Mảnh Tàn Hoàn Thiết Thành Phân Quyển						
6443		1471	1					Độc Cô Kiếm-Cự Khuyết Kiếm						
6443		1472	1					Nam Cung Phi-Kiếm Trung Chi Kiếm						
6443		1473	1					Dương Ảnh Phong-Bi Ma Chi Nhẫn						
6443		1480	1					Kinh Kha-Kỳ Lân Chủy						
6443		1481	1					Ngu Cơ-Nhiễu Lương Cầm						
6443		1482	1					Nhạc Phi-Lịch Tuyền Thần Mâu						
6443		1479	1					Lý Quảng-Xạ Hổ Cung						
6443		1478	1					Triệu Vân-Long Ngân Thương						
6443		1477	1					Lý Nguyên Bá-Ung Kim Chùy						
6443		1474	1					Đường Giản-Huyền Vũ Song Tinh						
6537		6149	1					Bí Quyển Huyệt Nhâm Mạch-Khúc Cốt						
6537		6150	1					Bí Quyển Huyệt Đốc Mạch-Trường Cường						
6537		6276	1					Bí Quyển Huyệt Xung Mạch-U Môn						
6533		6188	1					20000 Chân Khí						
6533		6536	1					20000 Nguyên khí						
6533		7070	1					20000 cống hiến						
6534		6187	1					10000 Chân Khí						
6534		5418	1					10000 Nguyên Khí						
6534		5417	1					10000 Cống Hiến						
6535		6467	1					5000 Chân Khí						
6535		6538	1					5000 Nguyên Khí						
6535		7071	1					5000 cống hiến						
7936		6186	1					3000 Chân Khí						
7936		5419	1					3000 Nguyên Khí						
7936		5416	1					3000 Cống Hiến						
2799		2796	1					Hoàng Kim Đồ Phổ (Nón)						
2799		2797	1					Hoàng Kim Đồ Phổ (Đai)						
6740		6757	1					【Thiên Vương】Thủy Quả Chùy-30 ngày
6740		6758	1					【Nga Mi】Tường Vi Kiếm-30 ngày
6740		6759	1					【Đào Hoa】Lạc Hoa Cung-30 ngày
6740		6760	1					【Tiêu Dao】Lưu Tuệ Thương-30 ngày
6740		6761	1					【Võ Đang】Kim Kết Kiếm-30 ngày
6740		6762	1					【Thiên Nhẫn】Phá Nguyệt Thích-30 ngày
6740		6763	1					【Thiếu Lâm】Phá Mộng Trượng-30 ngày
6740		6764	1					【Thúy Yên】Phù Cừ Kỹ-30 ngày
6740		6765	1					【Đường Môn】Mộc Hoa Nỏ-30 ngày
6740		6766	1					【Côn Lôn】Tiếu Xuân Phong-30 ngày
6740		6767	1					【Cái Bang】Thanh Trúc Trượng-30 ngày
6740		6768	1					【Ngũ Độc】Triều Nhan Địch-30 ngày
6740		6769	1					【Tàng Kiếm】Thúy Nhã Chi-30 ngày
6740		6770	1					【Trường Ca】Bách Hợp-30 ngày
6740		6988	1					【Thiên Sơn】Ngọc Âm Chi-30 ngày
6740		7680	1					【Bá Đao】Hoàng Liễu Thúc-30 Ngày
6740		8528	1					【Hoa Sơn】Quang Minh Thảo-30 Ngày
6740		10138	1					【Minh Giáo】Mai Thịnh Hoàn-30 Ngày
7073		6795	1					Đồng Hành-Lâm Triều Hoa						
7073		6796	1					Đồng Hành-Triệu Ân Đồng						
7129		6149	1					Bí Quyển Huyệt Nhâm Mạch-Khúc Cốt						
7129		6150	1					Bí Quyển Huyệt Đốc Mạch-Trường Cường						
7420		3714	1					Tẩy Tủy Kinh (Thượng)						
7420		3715	1					Tẩy Tủy Kinh (Trung)						
7420		3716	1					Tẩy Tủy Kinh (Hạ)						
7966		3462	1					Mảnh Ngự Thiên Cương						
7966		3469	1					Mảnh Ngự Thiên Yên						
7966		3476	1					Mảnh Ngự Thiên Đăng						
8499		8322	1					Kinh Kha Ca						
8499		8325	1					Điền Gia Nguyên Nhật						
8499		8329	1					Phong Vũ						
8499		8331	1					Binh Xa Hành (Mảnh)						
8499		8334	1					Thu Sơn Vãn Thúy Đồ						
8499		8338	1					Tích Lịch Lôi Đình Trảm						
8499		8343	1					Độc Cô Vô Ý Kiếm						
8499		8344	1					Trọng Đao Bát Thức						
8499		8351	1					Nhạc Gia Quyền						
8499		8497	1					Hán Cung Thu Nguyệt						
8500		8326	1					Nguyên Nhật						
8500		8327	1					Tương Tư						
8500		8328	1					Dã Vọng						
8500		8335	1					Tinh Loan Tiêu Tự Đồ						
8500		8337	1					Lung Tụ Kiêu Dân Đồ						
8500		8339	1					Việt Nữ Kiếm Pháp						
8500		8340	1					Hắc Thiết Kiếm Pháp						
8500		8345	1					Phản Bát Quái Đao Pháp						
8500		8346	1					Vô Hư Đao Pháp						
8500		8352	1					Kính Sơn Quyền						
8500		8353	1					Mỹ Nữ Quyền						
8500		8354	1					Thất Đoạn Thất Tuyệt Chưởng						
8500		8355	1					Ma Sát Chưởng						
8500		8356	1					Thiên Ti Vạn Độc Chưởng						
8500		8479	1					Quan Thư						
8500		8480	1					Mộc Qua						
8500		8481	1					Tịch Dương Tiêu Cổ						
8500		8482	1					Thanh Minh						
8500		8483	1					Thanh Minh Dạ						
8500		8484	1					Vấn Lưu Thập Cửu						
8500		8491	1					Quảng Lăng Tán	1	1	1	1	1	1
8500		8492	1					Mai Hoa Tam Lộng	1	1	1	1	1	1
8500		8493	1					Bình Sa Lạc Nhạn						
8500		8494	1					Thập Diện Mai Phục						
8500		8495	1					Ngư Tiều Vấn Đáp						
9473		7294	1					Nhung Tuyết Hoa Quán						
9473		7295	1					Vân Mộng Cơ						
9473		7311	1					Phúc Vận Hưng Vượng						
9473		7954	1					Ngọc Ti Thiên Lũ						
9703		6149	1					Bí Quyển Huyệt Nhâm Mạch-Khúc Cốt						
9703		6150	1					Bí Quyển Huyệt Đốc Mạch-Trường Cường						
9703		6276	1					Bí Quyển Huyệt Xung Mạch-U Môn						
9703		6277	1					Bí Quyển Huyệt Dương Khiêu-Tinh Minh						
9705		9430	1					【Môn Khách】Độc Cô Kiếm						
9705		9431	1					【Môn Khách】Nam Cung Phi						
9705		9432	1					【Môn Khách】Dương Ảnh Phong						
9705		9433	1					【Môn Khách】Đường Giản						
9705		9434	1					【Môn Khách】Lý Nguyên Bá						
9705		9435	1					【Môn Khách】Triệu Vân						
9705		9436	1					【Môn Khách】Lý Quảng						
9705		9437	1					【Môn Khách】Kinh Kha						
9705		9438	1					【Môn Khách】Ngu Cơ						
9705		9439	1					【Môn Khách】Nhạc Phi						
9856		2796	1					Hoàng Kim Đồ Phổ (Nón)						
9856		2797	1					Hoàng Kim Đồ Phổ (Đai)						
9856		2798	1					Hoàng Kim Đồ Phổ (Hộ Uyển)						
9856		2799	1					Hoàng Kim Đồ Phổ (Giày)						
10439		6149	1					Bí Quyển Huyệt Nhâm Mạch-Khúc Cốt						
10439		6150	1					Bí Quyển Huyệt Đốc Mạch-Trường Cường						
10439		6276	1					Bí Quyển Huyệt Xung Mạch-U Môn						
10439		6277	1					Bí Quyển Huyệt Dương Khiêu-Tinh Minh						
10439		6278	1					Bí Quyển Huyệt Âm Khiêu-Tinh Minh						
10489		10170	1				1	Mảnh Đá Hồn Diệp Vô Tâm-Sơ						
10489		10478	1				1	Mảnh Đá Hồn Vân Hạo Nhiên-Sơ						
10589		10586	1					【Trác Việt】Mảnh Tuyệt Học-Đạp Tuyết Tầm Mai						
10589		10587	1					【Trác Việt】Mảnh Tuyệt Học-Vân Vụ Liễm						
10589		10588	1					【Trác Việt】Mảnh Tuyệt Học-Kinh Đào Phách Ngạn						
10635		3544	1					Tần Thủy Hoàng-Thái A Kiếm						
10635		4057	1					Hoàn Nhan Hồng Liệt-Ngự Ưng Thủ						
10635		3543	1					Hạng Vũ-Bá Vương Kích						
10635		3545	1					Võ Tắc Thiên-Minh Không Chỉ						
10635		3542	1					Quỷ Cốc Tử-Thiết Lực Trượng						
100047		3544	1					Tần Thủy Hoàng-Thái A Kiếm
100047		3543	1					Hạng Vũ-Bá Vương Kích
100047		4057	1					Hoàn Nhan Hồng Liệt-Ngự Ưng Thủ
100047		3545	1					Võ Tắc Thiên-Minh Không Chỉ
