TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
1955	Trương Lâm Tâm-Phi Phượng Kiếm	PartnerWeapon_A25	35	11955	11955		PartnerWeapon	2	Vũ khí bổn mạng của Trương Lâm Tâm, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1956	Phong Ngọc Thư-Thúy Ngọc Thương	PartnerWeapon_A26	35	11956	11956		PartnerWeapon	2	Vũ khí bổn mạng của Phong Ngọc Thư, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1957	Khúc Hà-Tử Ngọc Xà Tụ	PartnerWeapon_A27	35	11957	11957		PartnerWeapon	2	Vũ khí bổn mạng của Khúc Hà, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1958	Gia Luật Tị Li-Hỏa Lân Trảo	PartnerWeapon_A28	35	11958	11958		PartnerWeapon	2	Vũ khí bổn mạng của Gia Luật Tị Li, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1959	Lâm Hải-Thu Phong Kiếm	PartnerWeapon_A29	35	11959	11959		PartnerWeapon	2	Vũ khí bổn mạng của Lâm Hải, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1960	Lục Văn Long-Văn Long Đao	PartnerWeapon_A30	35	11960	11960		PartnerWeapon	2	Vũ khí bổn mạng của Lục Văn Long, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1961	Triệu Vô Song-Vãn Hoa Kiếm	PartnerWeapon_A31	35	11961	11961		PartnerWeapon	2	Vũ khí bổn mạng của Triệu Vô Song, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1962	Vô Tướng-Nguyệt Nha Sản	PartnerWeapon_A32	35	11962	11962		PartnerWeapon	2	Vũ khí bổn mạng của Vô Tướng, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1963	Triệu Tiết-Tham Lang Kích	PartnerWeapon_A33	35	11963	11963		PartnerWeapon	2	Vũ khí bổn mạng của Triệu Tiết, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1964	Thiệu Kỵ Phong-Lưu Kim Tụ	PartnerWeapon_A34	35	11964	11964		PartnerWeapon	2	Vũ khí bổn mạng của Thiệu Kỵ Phong, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1965	Hà Mộ Tuyết-Khinh Tuyết Tụ	PartnerWeapon_A35	35	11965	11965		PartnerWeapon	2	Vũ khí bổn mạng của Hà Mộ Tuyết, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1966	Triệu Thăng Quyền-Phong Tuyết Thương	PartnerWeapon_A36	35	11966	11966		PartnerWeapon	2	Vũ khí bổn mạng của Triệu Thăng Quyền, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
1967	Sài Tung-Mặc Trúc Phiến	PartnerWeapon_A37	35	11967	11967		PartnerWeapon	2	Vũ khí bổn mạng của Sài Tung, dùng sẽ tăng thuộc tính Đồng Hành và khiến vũ khí Đồng Hành phát sáng	300000	1	1	1000	4	1	1	99999										
