TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
800001	【Cao】Thanh Long Phân Hải Trảo	PartnerSkillLevel6_1	35	800001	800001		PartnerSkillBook	35	[Bị] Đồng Hành tăng tấn công, bỏ qua né tránh, tỉ lệ bạo kích	15000000	1	1	1000	7	1	0	99999	118									
800002	【Cao】Huyền Võ Đại Hoang Chung	PartnerSkillLevel6_2	35	800002	800002		PartnerSkillBook	35	[Bị] Đồng Hành tăng sinh lực, né tránh, thời gian kháng hiệu quả thuộc tính	15000000	1	1	1000	7	1	0	99999	119									
800003	【Cao】Kim Thi	PartnerSkillLevel6_3	35	800003	800003		PartnerSkillBook	35	[Chủ] Sát thương toàn màn hình kèm bị thương	15000000	1	1	1000	7	1	0	99999	120									
800004	【Cao】Mật Lâm Đấu Phồn Tinh	PartnerSkillLevel6_4	35	800004	800004		PartnerSkillBook	35	[Chủ] Sát thương toàn màn hình kèm tàn phế	15000000	1	1	1000	7	1	0	99999	121									
800005	【Cao】Nghịch Lưu	PartnerSkillLevel6_5	35	800005	800005		PartnerSkillBook	35	[Chủ] Sát thương toàn màn hình kèm làm chậm	15000000	1	1	1000	7	1	0	99999	122									
800006	【Cao】Tam Muội Li Hỏa Ngục	PartnerSkillLevel6_6	35	800006	800006		PartnerSkillBook	35	[Chủ] Sát thương toàn màn hình kèm tê liệt	15000000	1	1	1000	7	1	0	99999	123									
800007	【Cao】Bát Phương Tinh Lôi Đỗng	PartnerSkillLevel6_7	35	800007	800007		PartnerSkillBook	35	[Chủ] Sát thương toàn màn hình kèm choáng	15000000	1	1	1000	7	1	0	99999	124									
800008	【Cao】Quần Thể Kim Cang	PartnerSkillLevel6_8	35	800008	800008		PartnerSkillBook	35	[Chủ] Đồng đội trong tầm nhìn không chịu sát thương trong một thời gian và hồi sinh lực	15000000	1	1	1000	7	1	0	99999	125									
800009	【Cao】Quần Thể Minh Vương	PartnerSkillLevel6_9	35	800009	800009		PartnerSkillBook	35	[Chủ] Khiến phe ta trong tầm nhìn miễn dịch tất cả trạng thái thuộc tính và trạng thái xấu, đồng thời tăng Né Tránh trong thời gian nhất định	15000000	1	1	1000	7	1	0	99999	126									
800010	【Cao】Luân Hồi Vãng Sinh	PartnerSkillLevel6_10	35	800010	800010		PartnerSkillBook	35	[Bị] Trọng thương có xác suất hồi phục sinh lực, xóa tất cả trạng thái thuộc tính, trạng thái xấu và tăng tấn công	15000000	1	1	1000	7	1	0	99999	127									
800011	【Cao】Phá Thiên Nhất Kích	PartnerSkillLevel6_11	35	800011	800011		PartnerSkillBook	35	[Chủ] Gây sát thương cho địch trên đường kèm đánh lui và định thân	15000000	1	1	1000	7	1	0	99999	128									
800012	【Cao】Thập Phương Câu Tĩnh	PartnerSkillLevel6_12	35	800012	800012		PartnerSkillBook	35	[Chủ] Xóa hiệu quả có lợi của địch phạm vi rộng	15000000	1	1	1000	7	1	0	99999	129									
800013	【Cao】Quần Thể Độc Chướng	PartnerSkillLevel6_13	35	800013	800013		PartnerSkillBook	35	[Chủ] Khiến mục tiêu trong phạm vi trúng độc, vô hiệu hồi phục, đồng thời giảm hộ thuẫn, giảm kháng tất cả	15000000	1	1	1000	7	1	0	99999	130									
800014	【Thần】Khải Minh Chi Nộ	PartnerSkillLevel7_1	35	800014	800014		PartnerSkillBook	35	[Chủ Động] Tăng tỉ lệ và thời gian bị thương toàn màn hình, gây nhiều sát thương 3 lần trong phạm vi kèm hiệu quả bị thương	15000000	1	1	1000	9	1	0	99999	131									
800015	【Thần】Mật Lâm Hoán Kinh	PartnerSkillLevel7_2	35	800015	800015		PartnerSkillBook	35	[Chủ Động] Tăng tỉ lệ và thời gian gây hiệu quả tàn phế toàn màn hình, gây nhiều sát thương 3 lần và tỉ lệ hiệu quả gây tàn phế cho địch trong phạm vi	15000000	1	1	1000	9	1	0	99999	132									
800016	【Thần】Nộ Sương Cuồng Thao	PartnerSkillLevel7_3	35	800016	800016		PartnerSkillBook	35	[Chủ Động] Tăng tỉ lệ và thời gian làm chậm toàn màn hình, gây nhiều sát thương 3 lần và tỉ lệ làm chậm địch trong phạm vi	15000000	1	1	1000	9	1	0	99999	133									
800017	【Thần】Phần Sương Hỏa Ngục	PartnerSkillLevel7_4	35	800017	800017		PartnerSkillBook	35	[Chủ Động] Tăng tỉ lệ và thời gian làm tê liệt toàn màn hình, gây nhiều sát thương 3 lần và tỉ lệ làm tê liệt địch trong phạm vi	15000000	1	1	1000	9	1	0	99999	134									
800018	【Thần】Đại Địa Lôi Đỗng	PartnerSkillLevel7_5	35	800018	800018		PartnerSkillBook	35	[Chủ Động] Tăng tỉ lệ và thời gian gây choáng, gây nhiều sát thương 3 lần và tỉ lệ gây choáng cho địch trong phạm vi	15000000	1	1	1000	9	1	0	99999	135									
800019	【Thần】Siêu Quần Thể Kim Cang	PartnerSkillLevel7_6	35	800019	800019		PartnerSkillBook	35	[Chủ Động] Đồng đội trong tầm nhìn không chịu sát thương trong một thời gian và hồi sinh lực	15000000	1	1	1000	9	1	0	99999	136									
800020	【Thần】Siêu Quần Thể Minh Vương	PartnerSkillLevel7_7	35	800020	800020		PartnerSkillBook	35	[Chủ Động] Giúp phe ta trong tầm nhìn miễn dịch thuộc tính, hiệu quả bất lợi trong một thời gian, đồng thời tăng né tránh	15000000	1	1	1000	9	1	0	99999	137									
800021	【Thần】Luân Hồi Lục Đạo	PartnerSkillLevel7_8	35	800021	800021		PartnerSkillBook	35	[Bị Động] Khi bị trọng thương có tỉ lệ hồi lượng lớn sinh lực, giải trừ thuộc tính, hiệu quả bất lợi, đồng thời tăng tấn công	15000000	1	1	1000	9	1	0	99999	138									
800022	【Thần】Phá Thiên Võng Nguyệt	PartnerSkillLevel7_9	35	800022	800022		PartnerSkillBook	35	[Chủ Động] Tăng tỉ lệ và thời gian làm hỗn loạn, gây nhiều sát thương 2 lần và gây thêm hiệu quả hỗn loạn	15000000	1	1	1000	9	1	0	99999	139									
800023	【Thần】Bách Niệm Cự Diệt	PartnerSkillLevel7_10	35	800023	800023		PartnerSkillBook	35	[Chủ Động] Gây sát thương cho địch trên đường kèm đánh lui và định thân trong phạm vi lớn	15000000	1	1	1000	9	1	0	99999	140									
800024	【Thần】Quần Thể Sương Độc Chướng	PartnerSkillLevel7_11	35	800024	800024		PartnerSkillBook	35	[Chủ Động] Khiến mục tiêu trong phạm vi trúng độc, vô hiệu hồi phục, đồng thời giảm hộ thuẫn, giảm kháng tất cả	15000000	1	1	1000	9	1	0	99999	141									
800025	【Thần】Khải Minh Chi Giáp	PartnerSkillLevel7_12	35	800025	800025		PartnerSkillBook	35	[Hỗ Trợ] Gây sát thương cho địch trên đường kèm đánh lui và định thân 	15000000	1	1	1000	9	1	0	99999	142									
800026	【Thần】Đoạn Cấp	PartnerSkillLevel7_13	35	800026	800026		PartnerSkillBook	35	[Hỗ Trợ] Giúp phe ta tăng khả năng hút sinh lực	15000000	1	1	1000	9	1	0	99999	143									
