TemplateId	Name	Kind	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
9067	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 12	Refine_T12_Necklace_Q2	36	9379		RefineStone	3	9379		1380000	12	7	1380000	4	132	1	1	4	35								
9068	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 13	Refine_T13_Necklace_Q2	36	9379		RefineStone	3	9379		1580000	13	7	1580000	4	142	1	1	4	38								
9069	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 14	Refine_T14_Necklace_Q2	36	9379		RefineStone	3	9379		1740000	14	7	1740000	4	152	1	1	4	41								
9070	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 15	Refine_T15_Necklace_Q2	36	9379		RefineStone	3	9379		1920000	15	7	1920000	4	162	1	1	4	44								
9071	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 16	Refine_T16_Necklace_Q2	36	9379		RefineStone	3	9379		2120000	16	7	2120000	4	172	1	1	4	47								
9072	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 17	Refine_T17_Necklace_Q2	36	9379		RefineStone	3	9379		2320000	17	7	2320000	4	182	1	1	4	50								
9073	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 18	Refine_T18_Necklace_Q2	36	9379		RefineStone	3	9379		1740000	18	7	1740000	4	192	1	1	4	53								
9074	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 19	Refine_T19_Necklace_Q2	36	9379		RefineStone	3	9379		1740000	19	7	1740000	4	202	1	1	4	56								
9075	【Kế Thừa】Bùa Tẩy Luyện Dây Chuyền Bậc 20	Refine_T20_Necklace_Q2	36	9379		RefineStone	3	9379		1740000	20	7	1740000	4	212	1	1	4	59								
9350	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 7	Refine_T7_Ring_Q2	36	9380		RefineStone	3	9380		320000	7	7	320000	4	84	1	1	3	20								
9076	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 8	Refine_T8_Ring_Q2	36	9380		RefineStone	3	9380		480000	8	7	480000	4	94	1	1	3	23								
9077	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 9	Refine_T9_Ring_Q2	36	9380		RefineStone	3	9380		640000	9	7	640000	4	104	1	1	3	26								
9078	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 10	Refine_T10_Ring_Q2	36	9380		RefineStone	3	9380		860000	10	7	860000	4	114	1	1	3	29								
9079	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 11	Refine_T11_Ring_Q2	36	9380		RefineStone	3	9380		1140000	11	7	1140000	4	124	1	1	3	32								
9080	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 12	Refine_T12_Ring_Q2	36	9380		RefineStone	3	9380		1380000	12	7	1380000	4	134	1	1	3	35								
9081	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 13	Refine_T13_Ring_Q2	36	9380		RefineStone	3	9380		1580000	13	7	1580000	4	144	1	1	3	38								
9082	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 14	Refine_T14_Ring_Q2	36	9380		RefineStone	3	9380		1740000	14	7	1740000	4	154	1	1	3	41								
9083	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 15	Refine_T15_Ring_Q2	36	9380		RefineStone	3	9380		1920000	15	7	1920000	4	164	1	1	3	44								
9084	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 16	Refine_T16_Ring_Q2	36	9380		RefineStone	3	9380		2120000	16	7	2120000	4	174	1	1	3	47								
9085	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 17	Refine_T17_Ring_Q2	36	9380		RefineStone	3	9380		2320000	17	7	2320000	4	184	1	1	3	50								
9086	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 18	Refine_T18_Ring_Q2	36	9380		RefineStone	3	9380		1740000	18	7	1740000	4	194	1	1	3	53								
9087	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 19	Refine_T19_Ring_Q2	36	9380		RefineStone	3	9380		1740000	19	7	1740000	4	204	1	1	3	56								
9088	【Kế Thừa】Bùa Tẩy Luyện Nhẫn Bậc 20	Refine_T20_Ring_Q2	36	9380		RefineStone	3	9380		1740000	20	7	1740000	4	214	1	1	3	59								
9351	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 7	Refine_T7_Pendant_Q2	36	9381		RefineStone	3	9381		320000	7	7	320000	4	86	1	1	10	20								
9089	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 8	Refine_T8_Pendant_Q2	36	9381		RefineStone	3	9381		480000	8	7	480000	4	96	1	1	10	23								
9090	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 9	Refine_T9_Pendant_Q2	36	9381		RefineStone	3	9381		640000	9	7	640000	4	106	1	1	10	26								
9091	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 10	Refine_T10_Pendant_Q2	36	9381		RefineStone	3	9381		860000	10	7	860000	4	116	1	1	10	29								
9092	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 11	Refine_T11_Pendant_Q2	36	9381		RefineStone	3	9381		1140000	11	7	1140000	4	126	1	1	10	32								
9093	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 12	Refine_T12_Pendant_Q2	36	9381		RefineStone	3	9381		1380000	12	7	1380000	4	136	1	1	10	35								
9094	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 13	Refine_T13_Pendant_Q2	36	9381		RefineStone	3	9381		1580000	13	7	1580000	4	146	1	1	10	38								
9095	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 14	Refine_T14_Pendant_Q2	36	9381		RefineStone	3	9381		1740000	14	7	1740000	4	156	1	1	10	41								
9096	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 15	Refine_T15_Pendant_Q2	36	9381		RefineStone	3	9381		1920000	15	7	1920000	4	166	1	1	10	44								
9097	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 16	Refine_T16_Pendant_Q2	36	9381		RefineStone	3	9381		2120000	16	7	2120000	4	176	1	1	10	47								
9098	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 17	Refine_T17_Pendant_Q2	36	9381		RefineStone	3	9381		2320000	17	7	2320000	4	186	1	1	10	50								
9099	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 18	Refine_T18_Pendant_Q2	36	9381		RefineStone	3	9381		1740000	18	7	1740000	4	196	1	1	10	53								
9100	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 19	Refine_T19_Pendant_Q2	36	9381		RefineStone	3	9381		1740000	19	7	1740000	4	206	1	1	10	56								
9101	【Kế Thừa】Bùa Tẩy Luyện Ngọc Bội Bậc 20	Refine_T20_Pendant_Q2	36	9381		RefineStone	3	9381		1740000	20	7	1740000	4	216	1	1	10	59								
9352	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 7	Refine_T7_Amulet_Q2	36	9382		RefineStone	3	9382		320000	7	7	320000	4	88	1	1	5	20								
9102	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 8	Refine_T8_Amulet_Q2	36	9382		RefineStone	3	9382		480000	8	7	480000	4	98	1	1	5	23								
9103	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 9	Refine_T9_Amulet_Q2	36	9382		RefineStone	3	9382		640000	9	7	640000	4	108	1	1	5	26								
9104	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 10	Refine_T10_Amulet_Q2	36	9382		RefineStone	3	9382		860000	10	7	860000	4	118	1	1	5	29								
9105	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 11	Refine_T11_Amulet_Q2	36	9382		RefineStone	3	9382		1140000	11	7	1140000	4	128	1	1	5	32								
9106	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 12	Refine_T12_Amulet_Q2	36	9382		RefineStone	3	9382		1380000	12	7	1380000	4	138	1	1	5	35								
9107	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 13	Refine_T13_Amulet_Q2	36	9382		RefineStone	3	9382		1580000	13	7	1580000	4	148	1	1	5	38								
9108	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 14	Refine_T14_Amulet_Q2	36	9382		RefineStone	3	9382		1740000	14	7	1740000	4	158	1	1	5	41								
9109	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 15	Refine_T15_Amulet_Q2	36	9382		RefineStone	3	9382		1920000	15	7	1920000	4	168	1	1	5	44								
9110	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 16	Refine_T16_Amulet_Q2	36	9382		RefineStone	3	9382		2120000	16	7	2120000	4	178	1	1	5	47								
9111	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 17	Refine_T17_Amulet_Q2	36	9382		RefineStone	3	9382		2320000	17	7	2320000	4	188	1	1	5	50								
9112	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 18	Refine_T18_Amulet_Q2	36	9382		RefineStone	3	9382		1740000	18	7	1740000	4	198	1	1	5	53								
9113	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 19	Refine_T19_Amulet_Q2	36	9382		RefineStone	3	9382		1740000	19	7	1740000	4	208	1	1	5	56								
9114	【Kế Thừa】Bùa Tẩy Luyện Hộ Thân Phù Bậc 20	Refine_T20_Amulet_Q2	36	9382		RefineStone	3	9382		1740000	20	7	1740000	4	218	1	1	5	59								
9353	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 7	Refine_T7_Helm_Q2	36	9383		RefineStone	3	9383		160000	7	7	160000	4	81	1	1	8	20								
9115	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 8	Refine_T8_Helm_Q2	36	9383		RefineStone	3	9383		240000	8	7	240000	4	91	1	1	8	23								
9116	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 9	Refine_T9_Helm_Q2	36	9383		RefineStone	3	9383		320000	9	7	320000	4	101	1	1	8	26								
9117	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 10	Refine_T10_Helm_Q2	36	9383		RefineStone	3	9383		430000	10	7	430000	4	111	1	1	8	29								
9118	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 11	Refine_T11_Helm_Q2	36	9383		RefineStone	3	9383		570000	11	7	570000	4	121	1	1	8	32								
9119	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 12	Refine_T12_Helm_Q2	36	9383		RefineStone	3	9383		690000	12	7	690000	4	131	1	1	8	35								
9120	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 13	Refine_T13_Helm_Q2	36	9383		RefineStone	3	9383		790000	13	7	790000	4	141	1	1	8	38								
9121	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 14	Refine_T14_Helm_Q2	36	9383		RefineStone	3	9383		870000	14	7	870000	4	151	1	1	8	41								
9122	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 15	Refine_T15_Helm_Q2	36	9383		RefineStone	3	9383		960000	15	7	960000	4	161	1	1	8	44								
9123	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 16	Refine_T16_Helm_Q2	36	9383		RefineStone	3	9383		1060000	16	7	1060000	4	171	1	1	8	47								
9124	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 17	Refine_T17_Helm_Q2	36	9383		RefineStone	3	9383		1160000	17	7	1160000	4	181	1	1	8	50								
9125	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 18	Refine_T18_Helm_Q2	36	9383		RefineStone	3	9383		870000	18	7	870000	4	191	1	1	8	53								
9126	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 19	Refine_T19_Helm_Q2	36	9383		RefineStone	3	9383		870000	19	7	870000	4	201	1	1	8	56								
9127	【Kế Thừa】Bùa Tẩy Luyện Nón Bậc 20	Refine_T20_Helm_Q2	36	9383		RefineStone	3	9383		870000	20	7	870000	4	211	1	1	8	59								
9354	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 7	Refine_T7_Armor_Q2	36	9384		RefineStone	3	9384		480000	7	7	480000	4	85	1	1	2	20								
9128	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 8	Refine_T8_Armor_Q2	36	9384		RefineStone	3	9384		720000	8	7	720000	4	95	1	1	2	23								
9129	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 9	Refine_T9_Armor_Q2	36	9384		RefineStone	3	9384		960000	9	7	960000	4	105	1	1	2	26								
9130	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 10	Refine_T10_Armor_Q2	36	9384		RefineStone	3	9384		1290000	10	7	1290000	4	115	1	1	2	29								
9131	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 11	Refine_T11_Armor_Q2	36	9384		RefineStone	3	9384		1710000	11	7	1710000	4	125	1	1	2	32								
9132	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 12	Refine_T12_Armor_Q2	36	9384		RefineStone	3	9384		2070000	12	7	2070000	4	135	1	1	2	35								
9133	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 13	Refine_T13_Armor_Q2	36	9384		RefineStone	3	9384		2370000	13	7	2370000	4	145	1	1	2	38								
9134	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 14	Refine_T14_Armor_Q2	36	9384		RefineStone	3	9384		2610000	14	7	2610000	4	155	1	1	2	41								
9135	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 15	Refine_T15_Armor_Q2	36	9384		RefineStone	3	9384		2880000	15	7	2880000	4	165	1	1	2	44								
9136	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 16	Refine_T16_Armor_Q2	36	9384		RefineStone	3	9384		3180000	16	7	3180000	4	175	1	1	2	47								
9137	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 17	Refine_T17_Armor_Q2	36	9384		RefineStone	3	9384		3480000	17	7	3480000	4	185	1	1	2	50								
9138	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 18	Refine_T18_Armor_Q2	36	9384		RefineStone	3	9384		2610000	18	7	2610000	4	195	1	1	2	53								
9139	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 19	Refine_T19_Armor_Q2	36	9384		RefineStone	3	9384		2610000	19	7	2610000	4	205	1	1	2	56								
9140	【Kế Thừa】Bùa Tẩy Luyện Áo Bậc 20	Refine_T20_Armor_Q2	36	9384		RefineStone	3	9384		2610000	20	7	2610000	4	215	1	1	2	59								
9355	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 7	Refine_T7_Cuff_Q2	36	9385		RefineStone	3	9385		160000	7	7	160000	4	83	1	1	9	20								
9141	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 8	Refine_T8_Cuff_Q2	36	9385		RefineStone	3	9385		240000	8	7	240000	4	93	1	1	9	23								
9142	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 9	Refine_T9_Cuff_Q2	36	9385		RefineStone	3	9385		320000	9	7	320000	4	103	1	1	9	26								
9143	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 10	Refine_T10_Cuff_Q2	36	9385		RefineStone	3	9385		430000	10	7	430000	4	113	1	1	9	29								
9144	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 11	Refine_T11_Cuff_Q2	36	9385		RefineStone	3	9385		570000	11	7	570000	4	123	1	1	9	32								
9145	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 12	Refine_T12_Cuff_Q2	36	9385		RefineStone	3	9385		690000	12	7	690000	4	133	1	1	9	35								
9146	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 13	Refine_T13_Cuff_Q2	36	9385		RefineStone	3	9385		790000	13	7	790000	4	143	1	1	9	38								
9147	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 14	Refine_T14_Cuff_Q2	36	9385		RefineStone	3	9385		870000	14	7	870000	4	153	1	1	9	41								
9148	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 15	Refine_T15_Cuff_Q2	36	9385		RefineStone	3	9385		960000	15	7	960000	4	163	1	1	9	44								
9149	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 16	Refine_T16_Cuff_Q2	36	9385		RefineStone	3	9385		1060000	16	7	1060000	4	173	1	1	9	47								
9150	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 17	Refine_T17_Cuff_Q2	36	9385		RefineStone	3	9385		1160000	17	7	1160000	4	183	1	1	9	50								
9151	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 18	Refine_T18_Cuff_Q2	36	9385		RefineStone	3	9385		870000	18	7	870000	4	193	1	1	9	53								
9152	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 19	Refine_T19_Cuff_Q2	36	9385		RefineStone	3	9385		870000	19	7	870000	4	203	1	1	9	56								
9153	【Kế Thừa】Bùa Tẩy Luyện Hộ Uyển Bậc 20	Refine_T20_Cuff_Q2	36	9385		RefineStone	3	9385		870000	20	7	870000	4	213	1	1	9	59								
9356	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 7	Refine_T7_Belt_Q2	36	9386		RefineStone	3	9386		160000	7	7	160000	4	87	1	1	7	20								
9154	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 8	Refine_T8_Belt_Q2	36	9386		RefineStone	3	9386		240000	8	7	240000	4	97	1	1	7	23								
9155	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 9	Refine_T9_Belt_Q2	36	9386		RefineStone	3	9386		320000	9	7	320000	4	107	1	1	7	26								
9156	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 10	Refine_T10_Belt_Q2	36	9386		RefineStone	3	9386		430000	10	7	430000	4	117	1	1	7	29								
9157	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 11	Refine_T11_Belt_Q2	36	9386		RefineStone	3	9386		570000	11	7	570000	4	127	1	1	7	32								
9158	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 12	Refine_T12_Belt_Q2	36	9386		RefineStone	3	9386		690000	12	7	690000	4	137	1	1	7	35								
9159	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 13	Refine_T13_Belt_Q2	36	9386		RefineStone	3	9386		790000	13	7	790000	4	147	1	1	7	38								
9160	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 14	Refine_T14_Belt_Q2	36	9386		RefineStone	3	9386		870000	14	7	870000	4	157	1	1	7	41								
9161	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 15	Refine_T15_Belt_Q2	36	9386		RefineStone	3	9386		960000	15	7	960000	4	167	1	1	7	44								
9162	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 16	Refine_T16_Belt_Q2	36	9386		RefineStone	3	9386		1060000	16	7	1060000	4	177	1	1	7	47								
9163	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 17	Refine_T17_Belt_Q2	36	9386		RefineStone	3	9386		1160000	17	7	1160000	4	187	1	1	7	50								
9164	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 18	Refine_T18_Belt_Q2	36	9386		RefineStone	3	9386		870000	18	7	870000	4	197	1	1	7	53								
9165	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 19	Refine_T19_Belt_Q2	36	9386		RefineStone	3	9386		870000	19	7	870000	4	207	1	1	7	56								
9166	【Kế Thừa】Bùa Tẩy Luyện Đai Bậc 20	Refine_T20_Belt_Q2	36	9386		RefineStone	3	9386		870000	20	7	870000	4	217	1	1	7	59								
9357	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 7	Refine_T7_Boots_Q2	36	9387		RefineStone	3	9387		160000	7	7	160000	4	89	1	1	6	20								
9167	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 8	Refine_T8_Boots_Q2	36	9387		RefineStone	3	9387		240000	8	7	240000	4	99	1	1	6	23								
9168	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 9	Refine_T9_Boots_Q2	36	9387		RefineStone	3	9387		320000	9	7	320000	4	109	1	1	6	26								
9169	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 10	Refine_T10_Boots_Q2	36	9387		RefineStone	3	9387		430000	10	7	430000	4	119	1	1	6	29								
9170	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 11	Refine_T11_Boots_Q2	36	9387		RefineStone	3	9387		570000	11	7	570000	4	129	1	1	6	32								
9171	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 12	Refine_T12_Boots_Q2	36	9387		RefineStone	3	9387		690000	12	7	690000	4	139	1	1	6	35								
9172	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 13	Refine_T13_Boots_Q2	36	9387		RefineStone	3	9387		790000	13	7	790000	4	149	1	1	6	38								
9173	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 14	Refine_T14_Boots_Q2	36	9387		RefineStone	3	9387		870000	14	7	870000	4	159	1	1	6	41								
9174	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 15	Refine_T15_Boots_Q2	36	9387		RefineStone	3	9387		960000	15	7	960000	4	169	1	1	6	44								
9175	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 16	Refine_T16_Boots_Q2	36	9387		RefineStone	3	9387		1060000	16	7	1060000	4	179	1	1	6	47								
9176	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 17	Refine_T17_Boots_Q2	36	9387		RefineStone	3	9387		1160000	17	7	1160000	4	189	1	1	6	50								
9177	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 18	Refine_T18_Boots_Q2	36	9387		RefineStone	3	9387		870000	18	7	870000	4	199	1	1	6	53								
9178	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 19	Refine_T19_Boots_Q2	36	9387		RefineStone	3	9387		870000	19	7	870000	4	209	1	1	6	56								
9179	【Kế Thừa】Bùa Tẩy Luyện Giày Bậc 20	Refine_T20_Boots_Q2	36	9387		RefineStone	3	9387		870000	20	7	870000	4	219	1	1	6	59								
9358	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 7	Refine_T7_Weapon_Q3	36	9388		RefineStone	2	9388		1500000	7	7	1500000	5	80	1	1	1	22								
9180	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 8	Refine_T8_Weapon_Q3	36	9388		RefineStone	2	9388		2400000	8	7	2400000	5	90	1	1	1	25								
9181	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 9	Refine_T9_Weapon_Q3	36	9388		RefineStone	2	9388		2850000	9	7	2850000	5	100	1	1	1	28								
9182	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 10	Refine_T10_Weapon_Q3	36	9388		RefineStone	2	9388		3650000	10	7	3650000	5	110	1	1	1	31								
9183	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 11	Refine_T11_Weapon_Q3	36	9388		RefineStone	2	9388		4750000	11	7	4750000	5	120	1	1	1	34								
9184	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 12	Refine_T12_Weapon_Q3	36	9388		RefineStone	2	9388		5600000	12	7	5600000	5	130	1	1	1	37								
9185	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 13	Refine_T13_Weapon_Q3	36	9388		RefineStone	2	9388		6350000	13	7	6350000	5	140	1	1	1	40								
9186	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 14	Refine_T14_Weapon_Q3	36	9388		RefineStone	2	9388		6700000	14	7	6700000	5	150	1	1	1	43								
9187	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 15	Refine_T15_Weapon_Q3	36	9388		RefineStone	2	9388		7650000	15	7	7650000	5	160	1	1	1	46								
9188	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 16	Refine_T16_Weapon_Q3	36	9388		RefineStone	2	9388		8150000	16	7	8150000	5	170	1	1	1	49								
9189	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 17	Refine_T17_Weapon_Q3	36	9388		RefineStone	2	9388		8900000	17	7	8900000	5	180	1	1	1	52								
9190	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 18	Refine_T18_Weapon_Q3	36	9388		RefineStone	2	9388		6700000	18	7	6700000	5	190	1	1	1	55								
9191	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 19	Refine_T19_Weapon_Q3	36	9388		RefineStone	2	9388		6700000	19	7	6700000	5	200	1	1	1	58								
9192	【Trác Việt】Bùa Tẩy Luyện Vũ Khí Bậc 20	Refine_T20_Weapon_Q3	36	9388		RefineStone	2	9388		6700000	20	7	6700000	5	210	1	1	1	61								
9359	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 7	Refine_T7_Necklace_Q3	36	9389		RefineStone	2	9389		600000	7	7	600000	5	82	1	1	4	22								
9193	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 8	Refine_T8_Necklace_Q3	36	9389		RefineStone	2	9389		960000	8	7	960000	5	92	1	1	4	25								
9194	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 9	Refine_T9_Necklace_Q3	36	9389		RefineStone	2	9389		1140000	9	7	1140000	5	102	1	1	4	28								
9195	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 10	Refine_T10_Necklace_Q3	36	9389		RefineStone	2	9389		1460000	10	7	1460000	5	112	1	1	4	31								
9196	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 11	Refine_T11_Necklace_Q3	36	9389		RefineStone	2	9389		1900000	11	7	1900000	5	122	1	1	4	34								
9197	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 12	Refine_T12_Necklace_Q3	36	9389		RefineStone	2	9389		2240000	12	7	2240000	5	132	1	1	4	37								
9198	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 13	Refine_T13_Necklace_Q3	36	9389		RefineStone	2	9389		2540000	13	7	2540000	5	142	1	1	4	40								
9199	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 14	Refine_T14_Necklace_Q3	36	9389		RefineStone	2	9389		2680000	14	7	2680000	5	152	1	1	4	43								
9200	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 15	Refine_T15_Necklace_Q3	36	9389		RefineStone	2	9389		3060000	15	7	3060000	5	162	1	1	4	46								
9201	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 16	Refine_T16_Necklace_Q3	36	9389		RefineStone	2	9389		3260000	16	7	3260000	5	172	1	1	4	49								
9202	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 17	Refine_T17_Necklace_Q3	36	9389		RefineStone	2	9389		3560000	17	7	3560000	5	182	1	1	4	52								
9203	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 18	Refine_T18_Necklace_Q3	36	9389		RefineStone	2	9389		2680000	18	7	2680000	5	192	1	1	4	55								
9204	【Trác Việt】Bùa Tẩy Luyện Dây Chuyền Bậc 19	Refine_T19_Necklace_Q3	36	9389		RefineStone	2	9389		2680000	19	7	2680000	5	202	1	1	4	58								
