TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
1143	【Hiếm】Phân Thủy Giới	Un_T2_Ring_Q2		36	22		Unidentify	2	22	Cấp giám định: Lv28\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 2[-]	200000	2	7	200000	6	28	1	999	122									
1144	【Hiếm】Phục Đoạn Giới	Un_T3_Ring_Q2		36	23		Unidentify	2	23	Cấp giám định: Lv44\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 3[-]	500000	3	7	500000	6	44	1	999	123									
1145	【Hiếm】Phá Quân Giới	Un_T4_Ring_Q2		36	24		Unidentify	2	24	Cấp giám định: Lv54\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 4[-]	1200000	4	7	1200000	6	54	1	999	124									
1146	【Hiếm】Hoang Vu Giới	Un_T5_Ring_Q2		36	25		Unidentify	2	25	Cấp giám định: Lv64\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 5[-]	2500000	5	7	2500000	6	64	1	999	125									
1147	【Hiếm】Hỏa Phủ Giới	Un_T6_Ring_Q2		36	26		Unidentify	2	26	Cấp giám định: Lv74\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 6[-]	3000000	6	7	3000000	6	74	1	999	126									
1148	【Hiếm】Thương Khung Giới	Un_T7_Ring_Q2		36	27		Unidentify	2	27	Cấp giám định: Lv84\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 7[-]	4000000	7	7	4000000	6	84	1	999	127									
1149	【Hiếm】Hình Thiên Giới	Un_T8_Ring_Q2		36	28		Unidentify	2	28	Cấp giám định: Lv94\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 8[-]	5400000	8	7	5400000	6	94	1	999	128									
1150	【Hiếm】Ứng Long Giới	Un_T9_Ring_Q2		36	29		Unidentify	2	29	Cấp giám định: Lv104\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 9[-]	7200000	9	7	7200000	6	104	1	999	129									
1151	【Hiếm】Thụy Tường Giới	Un_T10_Ring_Q2		36	30		Unidentify	2	30	Cấp giám định: Lv114\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 10[-]	9000000	10	7	9000000	6	114	1	999	130									
5581	【Hiếm】Bạch Trạch Giới	Un_T11_Ring_Q2		36	4921		Unidentify	2	4921	Cấp giám định: Lv124\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 11[-]	11400000	11	7	11400000	6	124	1	999	5021									
5582	【Hiếm】Kỳ Lân Giới	Un_T12_Ring_Q2		36	4922		Unidentify	2	4922	Cấp giám định: Lv134\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 12[-]	13680000	12	7	13680000	6	134	1	999	5022									
5583	【Hiếm】Phượng Vũ Giới	Un_T13_Ring_Q2		36	4923		Unidentify	2	4923	Cấp giám định: Lv144\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 13[-]	14240000	13	7	14240000	6	144	1	999	5023									
5584	【Hiếm】Tiễn Ngư Giới	Un_T14_Ring_Q2		36	4924		Unidentify	2	4924	Cấp giám định: Lv154\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 14[-]	15660000	14	7	15670000	6	154	1	999	5024									
5585	【Hiếm】Tiêm Vũ Giới	Un_T15_Ring_Q2		36	4925		Unidentify	2	4925	Cấp giám định: Lv164\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 15[-]	17260000	15	7	17256000	6	164	1	999	5025									
5586	【Hiếm】Diễn Hoa Giới	Un_T16_Ring_Q2		36	4926		Unidentify	2	4926	Cấp giám định: Lv174\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 16[-]	19000000	16	7	19000000	6	174	1	999	5026									
5587	【Hiếm】Thiên Long Giới	Un_T17_Ring_Q2		36	4927		Unidentify	2	4927	Cấp giám định: Lv184\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 17[-]	20900000	17	7	20900000	6	184	1	999	5027									
5588	【Hiếm】Nhẫn T18	Un_T18_Ring_Q2		36	4928		Unidentify	2	4928	Cấp giám định: Lv194\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 18[-]	5400000	18	7	5400000	6	194	1	999	5028									
5589	【Hiếm】Nhẫn T19	Un_T19_Ring_Q2		36	4929		Unidentify	2	4929	Cấp giám định: Lv204\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 19[-]	8000000	19	7	8000000	6	204	1	999	5029									
5590	【Hiếm】Nhẫn T20	Un_T20_Ring_Q2		36	4930		Unidentify	2	4930	Cấp giám định: Lv214\nGiám định nhận Nhẫn [FFFE0D]【Hiếm】Bậc 20[-]	10000000	20	7	10000000	6	214	1	999	5030									
1152	【Hiếm】Lan Hoa Bội	Un_T1_Pendant_Q2		36	31		Unidentify	2	31	Cấp giám định: Lv1\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 1[-]	100000	1	7	100000	6	1	1	999	131									
1153	【Hiếm】Hà Diệp Bội	Un_T2_Pendant_Q2		36	32		Unidentify	2	32	Cấp giám định: Lv32\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 2[-]	200000	2	7	200000	6	32	1	999	132									
1154	【Hiếm】Lộc Văn Bội	Un_T3_Pendant_Q2		36	33		Unidentify	2	33	Cấp giám định: Lv46\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 3[-]	500000	3	7	500000	6	46	1	999	133									
1155	【Hiếm】Ngọc Thiền Bội	Un_T4_Pendant_Q2		36	34		Unidentify	2	34	Cấp giám định: Lv56\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 4[-]	1200000	4	7	1200000	6	56	1	999	134									
1156	【Hiếm】Long Ngư Bội	Un_T5_Pendant_Q2		36	35		Unidentify	2	35	Cấp giám định: Lv66\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 5[-]	2500000	5	7	2500000	6	66	1	999	135									
1157	【Hiếm】Nhạn Hành Bội	Un_T6_Pendant_Q2		36	36		Unidentify	2	36	Cấp giám định: Lv76\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 6[-]	3000000	6	7	3000000	6	76	1	999	136									
1158	【Hiếm】Câu Vân Bội	Un_T7_Pendant_Q2		36	37		Unidentify	2	37	Cấp giám định: Lv86\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 7[-]	4000000	7	7	4000000	6	86	1	999	137									
1159	【Hiếm】Long Thủ Bội	Un_T8_Pendant_Q2		36	38		Unidentify	2	38	Cấp giám định: Lv96\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 8[-]	5400000	8	7	5400000	6	96	1	999	138									
1160	【Hiếm】Côn Bằng Bội	Un_T9_Pendant_Q2		36	39		Unidentify	2	39	Cấp giám định: Lv106\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 9[-]	7200000	9	7	7200000	6	106	1	999	139									
1161	【Hiếm】Bắc Minh Bội	Un_T10_Pendant_Q2		36	40		Unidentify	2	40	Cấp giám định: Lv116\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 10[-]	9000000	10	7	9000000	6	116	1	999	140									
5591	【Hiếm】Thiên Tâm Bội	Un_T11_Pendant_Q2		36	4931		Unidentify	2	4931	Cấp giám định: Lv126\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 11[-]	11400000	11	7	11400000	6	126	1	999	5031									
5592	【Hiếm】Tì Hưu Bội	Un_T12_Pendant_Q2		36	4932		Unidentify	2	4932	Cấp giám định: Lv136\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 12[-]	13680000	12	7	13680000	6	136	1	999	5032									
5593	【Hiếm】Tất Phương Bội	Un_T13_Pendant_Q2		36	4933		Unidentify	2	4933	Cấp giám định: Lv146\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 13[-]	14240000	13	7	14240000	6	146	1	999	5033									
5594	【Hiếm】Chúc Chiếu Bội	Un_T14_Pendant_Q2		36	4934		Unidentify	2	4934	Cấp giám định: Lv156\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 14[-]	15660000	14	7	15670000	6	156	1	999	5034									
5595	【Hiếm】U Huỳnh Bội	Un_T15_Pendant_Q2		36	4935		Unidentify	2	4935	Cấp giám định: Lv166\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 15[-]	17260000	15	7	17256000	6	166	1	999	5035									
5596	【Hiếm】Uất Kim Bội	Un_T16_Pendant_Q2		36	4936		Unidentify	2	4936	Cấp giám định: Lv176\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 16[-]	19000000	16	7	19000000	6	176	1	999	5036									
5597	【Hiếm】Hạo Sắc Bội	Un_T17_Pendant_Q2		36	4937		Unidentify	2	4937	Cấp giám định: Lv186\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 17[-]	20900000	17	7	20900000	6	186	1	999	5037									
5598	【Hiếm】Ngọc Bội T18	Un_T18_Pendant_Q2		36	4938		Unidentify	2	4938	Cấp giám định: Lv196\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 18[-]	5400000	18	7	5400000	6	196	1	999	5038									
5599	【Hiếm】Ngọc Bội T19	Un_T19_Pendant_Q2		36	4939		Unidentify	2	4939	Cấp giám định: Lv206\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 19[-]	8000000	19	7	8000000	6	206	1	999	5039									
5600	【Hiếm】Ngọc Bội T20	Un_T20_Pendant_Q2		36	4940		Unidentify	2	4940	Cấp giám định: Lv216\nGiám định nhận Ngọc Bội [FFFE0D]【Hiếm】Bậc 20[-]	10000000	20	7	10000000	6	216	1	999	5040									
1162	【Hiếm】Linh Lung Phù	Un_T1_Amulet_Q2		36	41		Unidentify	2	41	Cấp giám định: Lv1\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 1[-]	100000	1	7	100000	6	1	1	999	141									
1163	【Hiếm】Bách Cẩm Phù	Un_T2_Amulet_Q2		36	42		Unidentify	2	42	Cấp giám định: Lv36\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 2[-]	200000	2	7	200000	6	36	1	999	142									
1164	【Hiếm】Thích Ngư Phù	Un_T3_Amulet_Q2		36	43		Unidentify	2	43	Cấp giám định: Lv48\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 3[-]	500000	3	7	500000	6	48	1	999	143									
1165	【Hiếm】Xuất Vân Phù	Un_T4_Amulet_Q2		36	44		Unidentify	2	44	Cấp giám định: Lv58\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 4[-]	1200000	4	7	1200000	6	58	1	999	144									
1166	【Hiếm】Thiên Canh Phù	Un_T5_Amulet_Q2		36	45		Unidentify	2	45	Cấp giám định: Lv68\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 5[-]	2500000	5	7	2500000	6	68	1	999	145									
1167	【Hiếm】Lôi Thần Phù	Un_T6_Amulet_Q2		36	46		Unidentify	2	46	Cấp giám định: Lv78\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 6[-]	3000000	6	7	3000000	6	78	1	999	146									
1168	【Hiếm】Thiên Ma Phù	Un_T7_Amulet_Q2		36	47		Unidentify	2	47	Cấp giám định: Lv88\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 7[-]	4000000	7	7	4000000	6	88	1	999	147									
1169	【Hiếm】Thanh Hư Phù	Un_T8_Amulet_Q2		36	48		Unidentify	2	48	Cấp giám định: Lv98\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 8[-]	5400000	8	7	5400000	6	98	1	999	148									
1170	【Hiếm】Tiên Duyên Phù	Un_T9_Amulet_Q2		36	49		Unidentify	2	49	Cấp giám định: Lv108\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 9[-]	7200000	9	7	7200000	6	108	1	999	149									
1171	【Hiếm】Tử Phách Phù	Un_T10_Amulet_Q2		36	50		Unidentify	2	50	Cấp giám định: Lv118\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 10[-]	9000000	10	7	9000000	6	118	1	999	150									
5601	【Hiếm】Xích Tiêu Phù	Un_T11_Amulet_Q2		36	4941		Unidentify	2	4941	Cấp giám định: Lv128\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 11[-]	11400000	11	7	11400000	6	128	1	999	5041									
5602	【Hiếm】Quảng Hàn Phù	Un_T12_Amulet_Q2		36	4942		Unidentify	2	4942	Cấp giám định: Lv138\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 12[-]	13680000	12	7	13680000	6	138	1	999	5042									
5603	【Hiếm】Nguyệt Tiên Phù	Un_T13_Amulet_Q2		36	4943		Unidentify	2	4943	Cấp giám định: Lv148\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 13[-]	14240000	13	7	14240000	6	148	1	999	5043									
5604	【Hiếm】Song Ngư Phù	Un_T14_Amulet_Q2		36	4944		Unidentify	2	4944	Cấp giám định: Lv158\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 14[-]	15660000	14	7	15670000	6	158	1	999	5044									
5605	【Hiếm】Y Hà Phù	Un_T15_Amulet_Q2		36	4945		Unidentify	2	4945	Cấp giám định: Lv168\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 15[-]	17260000	15	7	17256000	6	168	1	999	5045									
5606	【Hiếm】Tỷ Dực Phù	Un_T16_Amulet_Q2		36	4946		Unidentify	2	4946	Cấp giám định: Lv178\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 16[-]	19000000	16	7	19000000	6	178	1	999	5046									
5607	【Hiếm】Yến Mộc Phù	Un_T17_Amulet_Q2		36	4947		Unidentify	2	4947	Cấp giám định: Lv188\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 17[-]	20900000	17	7	20900000	6	188	1	999	5047									
5608	【Hiếm】Hộ Thân Phù T18	Un_T18_Amulet_Q2		36	4948		Unidentify	2	4948	Cấp giám định: Lv198\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 18[-]	5400000	18	7	5400000	6	198	1	999	5048									
5609	【Hiếm】Hộ Thân Phù T19	Un_T19_Amulet_Q2		36	4949		Unidentify	2	4949	Cấp giám định: Lv208\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 19[-]	8000000	19	7	8000000	6	208	1	999	5049									
5610	【Hiếm】Hộ Thân Phù T20	Un_T20_Amulet_Q2		36	4950		Unidentify	2	4950	Cấp giám định: Lv218\nGiám định nhận Hộ Thân Phù [FFFE0D]【Hiếm】Bậc 20[-]	10000000	20	7	10000000	6	218	1	999	5050									
1172	【Hiếm】Nón Bậc 1	Un_T1_Helm_Q2	5201	36	10201		Unidentify	2	10201	Cấp giám định: Lv1\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 1[-]	50000	1	7	50000	6	1	1	999	151									
1173	【Hiếm】Nón Bậc 2	Un_T2_Helm_Q2	5202	36	10202		Unidentify	2	10202	Cấp giám định: Lv22\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 2[-]	100000	2	7	100000	6	22	1	999	152									
1174	【Hiếm】Nón Bậc 3	Un_T3_Helm_Q2	5203	36	10203		Unidentify	2	10203	Cấp giám định: Lv41\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 3[-]	250000	3	7	250000	6	41	1	999	153									
1175	【Hiếm】Nón Bậc 4	Un_T4_Helm_Q2	5204	36	10204		Unidentify	2	10204	Cấp giám định: Lv51\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 4[-]	600000	4	7	600000	6	51	1	999	154									
1176	【Hiếm】Nón Bậc 5	Un_T5_Helm_Q2	5205	36	10205		Unidentify	2	10205	Cấp giám định: Lv61\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 5[-]	1250000	5	7	1250000	6	61	1	999	155									
1177	【Hiếm】Nón Bậc 6	Un_T6_Helm_Q2	5206	36	10206		Unidentify	2	10206	Cấp giám định: Lv71\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 6[-]	1500000	6	7	1500000	6	71	1	999	156									
1178	【Hiếm】Nón Bậc 7	Un_T7_Helm_Q2	5207	36	10207		Unidentify	2	10207	Cấp giám định: Lv81\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 7[-]	2000000	7	7	2000000	6	81	1	999	157									
1179	【Hiếm】Nón Bậc 8	Un_T8_Helm_Q2	5208	36	10208		Unidentify	2	10208	Cấp giám định: Lv91\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 8[-]	2700000	8	7	2700000	6	91	1	999	158									
1180	【Hiếm】Nón Bậc 9	Un_T9_Helm_Q2	5209	36	10209		Unidentify	2	10209	Cấp giám định: Lv101\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 9[-]	3600000	9	7	3600000	6	101	1	999	159									
1181	【Hiếm】Nón Bậc 10	Un_T10_Helm_Q2	5210	36	10210		Unidentify	2	10210	Cấp giám định: Lv111\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 10[-]	4500000	10	7	4500000	6	111	1	999	160									
5611	【Hiếm】Nón Bậc 11	Un_T11_Helm_Q2	5211	36			Unidentify	2		Cấp giám định: Lv121\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 11[-]	5700000	11	7	5700000	6	121	1	999	5051									
5612	【Hiếm】Nón Bậc 12	Un_T12_Helm_Q2	5212	36			Unidentify	2		Cấp giám định: Lv131\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 12[-]	6840000	12	7	6840000	6	131	1	999	5052									
5613	【Hiếm】Nón Bậc 13	Un_T13_Helm_Q2	5213	36			Unidentify	2		Cấp giám định: Lv141\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 13[-]	7120000	13	7	7120000	6	141	1	999	5053									
5614	【Hiếm】Nón Bậc 14	Un_T14_Helm_Q2	5214	36			Unidentify	2		Cấp giám định: Lv151\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 14[-]	7830000	14	7	7840000	6	151	1	999	5054									
5615	【Hiếm】Nón Bậc 15	Un_T15_Helm_Q2	5215	36			Unidentify	2		Cấp giám định: Lv161\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 15[-]	8630000	15	7	8628000	6	161	1	999	5055									
5616	【Hiếm】Nón Bậc 16	Un_T16_Helm_Q2	5216	36			Unidentify	2		Cấp giám định: Lv171\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 16[-]	9500000	16	7	9500000	6	171	1	999	5056									
5617	【Hiếm】Nón Bậc 17	Un_T17_Helm_Q2	5217	36			Unidentify	2		Cấp giám định: Lv181\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 17[-]	10450000	17	7	10450000	6	181	1	999	5057									
5618	【Hiếm】Nón Bậc 18	Un_T18_Helm_Q2	5218	36			Unidentify	2		Cấp giám định: Lv191\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 18[-]	2700000	18	7	2700000	6	191	1	999	5058									
5619	【Hiếm】Nón Bậc 19	Un_T19_Helm_Q2	5219	36			Unidentify	2		Cấp giám định: Lv201\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 19[-]	4000000	19	7	4000000	6	201	1	999	5059									
5620	【Hiếm】Nón Bậc 20	Un_T20_Helm_Q2	5220	36			Unidentify	2		Cấp giám định: Lv211\nGiám định nhận Nón [FFFE0D]【Hiếm】Bậc 20[-]	5000000	20	7	5000000	6	211	1	999	5060									
1182	【Hiếm】Áo Bậc 1	Un_T1_Armor_Q2	6201	36	10401		Unidentify	2	10401	Cấp giám định: Lv1\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 1[-]	150000	1	7	150000	6	1	1	999	161									
1183	【Hiếm】Áo Bậc 2	Un_T2_Armor_Q2	6202	36	10402		Unidentify	2	10402	Cấp giám định: Lv30\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 2[-]	300000	2	7	300000	6	30	1	999	162									
1184	【Hiếm】Áo Bậc 3	Un_T3_Armor_Q2	6203	36	10403		Unidentify	2	10403	Cấp giám định: Lv45\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 3[-]	750000	3	7	750000	6	45	1	999	163									
1185	【Hiếm】Áo Bậc 4	Un_T4_Armor_Q2	6204	36	10404		Unidentify	2	10404	Cấp giám định: Lv55\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 4[-]	1800000	4	7	1800000	6	55	1	999	164									
1186	【Hiếm】Áo Bậc 5	Un_T5_Armor_Q2	6205	36	10405		Unidentify	2	10405	Cấp giám định: Lv65\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 5[-]	3750000	5	7	3750000	6	65	1	999	165									
1187	【Hiếm】Áo Bậc 6	Un_T6_Armor_Q2	6206	36	10406		Unidentify	2	10406	Cấp giám định: Lv75\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 6[-]	4500000	6	7	4500000	6	75	1	999	166									
1188	【Hiếm】Áo Bậc 7	Un_T7_Armor_Q2	6207	36	10407		Unidentify	2	10407	Cấp giám định: Lv85\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 7[-]	6000000	7	7	6000000	6	85	1	999	167									
1189	【Hiếm】Áo Bậc 8	Un_T8_Armor_Q2	6208	36	10408		Unidentify	2	10408	Cấp giám định: Lv95\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 8[-]	8100000	8	7	8100000	6	95	1	999	168									
1190	【Hiếm】Áo Bậc 9	Un_T9_Armor_Q2	6209	36	10409		Unidentify	2	10409	Cấp giám định: Lv105\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 9[-]	10800000	9	7	10800000	6	105	1	999	169									
1191	【Hiếm】Áo Bậc 10	Un_T10_Armor_Q2	6210	36	10410		Unidentify	2	10410	Cấp giám định: Lv115\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 10[-]	13500000	10	7	13500000	6	115	1	999	170									
5621	【Hiếm】Áo Bậc 11	Un_T11_Armor_Q2	6211	36			Unidentify	2		Cấp giám định: Lv125\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 11[-]	17100000	11	7	17100000	6	125	1	999	5061									
5622	【Hiếm】Áo Bậc 12	Un_T12_Armor_Q2	6212	36			Unidentify	2		Cấp giám định: Lv135\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 12[-]	20520000	12	7	20520000	6	135	1	999	5062									
5623	【Hiếm】Áo Bậc 13	Un_T13_Armor_Q2	6213	36			Unidentify	2		Cấp giám định: Lv145\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 13[-]	21360000	13	7	21360000	6	145	1	999	5063									
5624	【Hiếm】Áo Bậc 14	Un_T14_Armor_Q2	6214	36			Unidentify	2		Cấp giám định: Lv155\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 14[-]	23490000	14	7	23500000	6	155	1	999	5064									
5625	【Hiếm】Áo Bậc 15	Un_T15_Armor_Q2	6215	36			Unidentify	2		Cấp giám định: Lv165\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 15[-]	25890000	15	7	25884000	6	165	1	999	5065									
5626	【Hiếm】Áo Bậc 16	Un_T16_Armor_Q2	6216	36			Unidentify	2		Cấp giám định: Lv175\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 16[-]	28500000	16	7	28500000	6	175	1	999	5066									
5627	【Hiếm】Áo Bậc 17	Un_T17_Armor_Q2	6217	36			Unidentify	2		Cấp giám định: Lv185\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 17[-]	31350000	17	7	31350000	6	185	1	999	5067									
5628	【Hiếm】Áo Bậc 18	Un_T18_Armor_Q2	6218	36			Unidentify	2		Cấp giám định: Lv195\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 18[-]	8100000	18	7	8100000	6	195	1	999	5068									
5629	【Hiếm】Áo Bậc 19	Un_T19_Armor_Q2	6219	36			Unidentify	2		Cấp giám định: Lv205\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 19[-]	12000000	19	7	12000000	6	205	1	999	5069									
5630	【Hiếm】Áo Bậc 20	Un_T20_Armor_Q2	6220	36			Unidentify	2		Cấp giám định: Lv215\nGiám định nhận Áo [FFFE0D]【Hiếm】Bậc 20[-]	15000000	20	7	15000000	6	215	1	999	5070									
1192	【Hiếm】Hộ Uyển Bậc 1	Un_T1_Cuff_Q2	7201	36	10301		Unidentify	2	10301	Cấp giám định: Lv1\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 1[-]	50000	1	7	50000	6	1	1	999	171									
1193	【Hiếm】Hộ Uyển Bậc 2	Un_T2_Cuff_Q2	7202	36	10302		Unidentify	2	10302	Cấp giám định: Lv26\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 2[-]	100000	2	7	100000	6	26	1	999	172									
1194	【Hiếm】Hộ Uyển Bậc 3	Un_T3_Cuff_Q2	7203	36	10303		Unidentify	2	10303	Cấp giám định: Lv43\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 3[-]	250000	3	7	250000	6	43	1	999	173									
1195	【Hiếm】Hộ Uyển Bậc 4	Un_T4_Cuff_Q2	7204	36	10304		Unidentify	2	10304	Cấp giám định: Lv53\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 4[-]	600000	4	7	600000	6	53	1	999	174									
1196	【Hiếm】Hộ Uyển Bậc 5	Un_T5_Cuff_Q2	7205	36	10305		Unidentify	2	10305	Cấp giám định: Lv63\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 5[-]	1250000	5	7	1250000	6	63	1	999	175									
1197	【Hiếm】Hộ Uyển Bậc 6	Un_T6_Cuff_Q2	7206	36	10306		Unidentify	2	10306	Cấp giám định: Lv73\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 6[-]	1500000	6	7	1500000	6	73	1	999	176									
1198	【Hiếm】Hộ Uyển Bậc 7	Un_T7_Cuff_Q2	7207	36	10307		Unidentify	2	10307	Cấp giám định: Lv83\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 7[-]	2000000	7	7	2000000	6	83	1	999	177									
1199	【Hiếm】Hộ Uyển Bậc 8	Un_T8_Cuff_Q2	7208	36	10308		Unidentify	2	10308	Cấp giám định: Lv93\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 8[-]	2700000	8	7	2700000	6	93	1	999	178									
1200	【Hiếm】Hộ Uyển Bậc 9	Un_T9_Cuff_Q2	7209	36	10309		Unidentify	2	10309	Cấp giám định: Lv103\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 9[-]	3600000	9	7	3600000	6	103	1	999	179									
1201	【Hiếm】Hộ Uyển Bậc 10	Un_T10_Cuff_Q2	7210	36	10310		Unidentify	2	10310	Cấp giám định: Lv113\nGiám định nhận Hộ Uyển [FFFE0D]【Hiếm】Bậc 10[-]	4500000	10	7	4500000	6	113	1	999	180									
